locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEPCNDDL_02434	CDS	1062	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BEPCNDDL_02435	CDS	789	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
BEPCNDDL_02436	CDS	1011	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
BEPCNDDL_02437	CDS	975	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
BEPCNDDL_02438	CDS	1023				hypothetical protein
BEPCNDDL_02439	CDS	681	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
BEPCNDDL_02440	CDS	756	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BEPCNDDL_02441	CDS	768	ribX			Riboflavin transport system permease protein RibX
BEPCNDDL_02442	CDS	936			COG0715	Putative thiamine biosynthesis protein
BEPCNDDL_02443	CDS	732				hypothetical protein
BEPCNDDL_02444	CDS	2304	mdoB	2.7.8.20		Phosphoglycerol transferase I
BEPCNDDL_02445	CDS	1461	amn	3.2.2.4	COG0775	AMP nucleosidase
BEPCNDDL_02446	CDS	978				hypothetical protein
BEPCNDDL_02447	CDS	1404	oprM_2		COG1538	Outer membrane protein OprM
BEPCNDDL_02448	CDS	3174	mexB_2		COG0841	Multidrug resistance protein MexB
BEPCNDDL_02449	CDS	1203	mexA_2			Multidrug resistance protein MexA
BEPCNDDL_02450	CDS	708	copR			Transcriptional activator protein CopR
BEPCNDDL_02451	CDS	1455	czcS_2	2.7.13.3		Sensor protein CzcS
BEPCNDDL_02452	CDS	924	argP_1			HTH-type transcriptional regulator ArgP
BEPCNDDL_02453	CDS	189				hypothetical protein
BEPCNDDL_02454	tRNA	76				tRNA-Asn(gtt)
BEPCNDDL_02455	CDS	1059				hypothetical protein
BEPCNDDL_02456	CDS	1032	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
BEPCNDDL_02457	CDS	297				hypothetical protein
BEPCNDDL_02458	CDS	600				hypothetical protein
BEPCNDDL_02459	CDS	933	dmlR_16			HTH-type transcriptional regulator DmlR
BEPCNDDL_02460	CDS	888	azoB	1.7.-.-		NAD(P)H azoreductase
BEPCNDDL_02461	CDS	2187	pfeA		COG4771	Ferric enterobactin receptor
BEPCNDDL_02462	CDS	300				hypothetical protein
BEPCNDDL_02463	CDS	1914				hypothetical protein
BEPCNDDL_02464	CDS	1149				hypothetical protein
BEPCNDDL_02465	CDS	171				hypothetical protein
BEPCNDDL_02466	CDS	519	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
BEPCNDDL_02467	CDS	570				hypothetical protein
BEPCNDDL_02468	CDS	288				hypothetical protein
BEPCNDDL_02469	CDS	588				hypothetical protein
BEPCNDDL_02470	CDS	882	gcvA_5			Glycine cleavage system transcriptional activator
BEPCNDDL_02471	CDS	636	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
BEPCNDDL_02472	CDS	1107	rfaQ_1	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
BEPCNDDL_02473	CDS	1176				hypothetical protein
BEPCNDDL_02474	CDS	909				hypothetical protein
BEPCNDDL_02475	CDS	1119				hypothetical protein
BEPCNDDL_02476	CDS	1047	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
BEPCNDDL_02477	CDS	1677	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
BEPCNDDL_02478	CDS	891	ddpC_3		COG1173	putative D,D-dipeptide transport system permease protein DdpC
BEPCNDDL_02479	CDS	945	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
BEPCNDDL_02480	CDS	1626				hypothetical protein
BEPCNDDL_02481	CDS	249				hypothetical protein
BEPCNDDL_02482	CDS	630				hypothetical protein
BEPCNDDL_02483	CDS	951	dmlR_17			HTH-type transcriptional regulator DmlR
BEPCNDDL_02484	CDS	648	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
BEPCNDDL_02485	CDS	894	rarD_1		COG2962	Protein RarD
BEPCNDDL_02486	CDS	756				hypothetical protein
BEPCNDDL_02487	CDS	1230	agp	3.1.3.10		Glucose-1-phosphatase
BEPCNDDL_02488	CDS	1464	ttdT		COG0471	L-tartrate/succinate antiporter
BEPCNDDL_02489	CDS	927	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
BEPCNDDL_02490	CDS	549	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
BEPCNDDL_02491	CDS	1506	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
BEPCNDDL_02492	CDS	921	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
BEPCNDDL_02493	CDS	288	citD		COG3052	Citrate lyase acyl carrier protein
BEPCNDDL_02494	CDS	1074	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
BEPCNDDL_02495	CDS	687	dpiA		COG4565	Transcriptional regulatory protein DpiA
BEPCNDDL_02496	CDS	3090	lacZ	3.2.1.23		Beta-galactosidase
BEPCNDDL_02497	tRNA	76				tRNA-Asn(gtt)
BEPCNDDL_02498	CDS	735	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
BEPCNDDL_02499	CDS	405				hypothetical protein
BEPCNDDL_02500	CDS	2199	katG	1.11.1.21	COG0376	Catalase-peroxidase
BEPCNDDL_02501	CDS	1419	ydjE			Inner membrane metabolite transport protein YdjE
BEPCNDDL_02502	CDS	1191	sotB_2			Sugar efflux transporter B
BEPCNDDL_02503	CDS	942				hypothetical protein
BEPCNDDL_02504	CDS	1179	iolG_6	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BEPCNDDL_02505	CDS	1035	ascG_1		COG1609	HTH-type transcriptional regulator AscG
BEPCNDDL_02506	CDS	687				hypothetical protein
BEPCNDDL_02507	CDS	717	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BEPCNDDL_02508	CDS	876	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BEPCNDDL_02509	CDS	1287				hypothetical protein
BEPCNDDL_02510	CDS	915	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BEPCNDDL_02511	CDS	1119	livJ_1		COG0683	Leu/Ile/Val-binding protein
BEPCNDDL_02512	tRNA	76				tRNA-Asn(gtt)
BEPCNDDL_02513	CDS	792	yddE_1	5.1.-.-	COG0384	putative isomerase YddE
BEPCNDDL_02514	CDS	954	tsaR_1			HTH-type transcriptional regulator TsaR
BEPCNDDL_02515	CDS	1170	hipO	3.5.1.32	COG1473	Hippurate hydrolase
BEPCNDDL_02516	CDS	789	argT_3		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
BEPCNDDL_02517	CDS	318				hypothetical protein
BEPCNDDL_02518	CDS	1068	yeeA		COG1289	Inner membrane protein YeeA
BEPCNDDL_02519	CDS	768	amiD_2	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
BEPCNDDL_02520	CDS	747	prtR		COG2932	HTH-type transcriptional regulator PrtR
BEPCNDDL_02521	CDS	1125				hypothetical protein
BEPCNDDL_02522	CDS	210				hypothetical protein
BEPCNDDL_02523	CDS	195				hypothetical protein
BEPCNDDL_02524	CDS	1428	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
BEPCNDDL_02525	CDS	1368	plaP		COG0531	Low-affinity putrescine importer PlaP
BEPCNDDL_02526	CDS	219				hypothetical protein
BEPCNDDL_02527	CDS	1419	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
BEPCNDDL_02528	CDS	558	puuR_2			HTH-type transcriptional regulator PuuR
BEPCNDDL_02529	CDS	1281	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
BEPCNDDL_02530	CDS	1512	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BEPCNDDL_02531	CDS	996	rbsC_3		COG1172	Ribose import permease protein RbsC
BEPCNDDL_02532	CDS	1995	cirA_1		COG4771	Colicin I receptor
BEPCNDDL_02533	CDS	948	yclQ		COG4607	Petrobactin-binding protein YclQ
BEPCNDDL_02534	CDS	789	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
BEPCNDDL_02535	CDS	1083	hmuU_3		COG0609	Hemin transport system permease protein HmuU
BEPCNDDL_02536	CDS	1113				hypothetical protein
BEPCNDDL_02537	CDS	1479	lysP		COG0833	Lysine-specific permease
BEPCNDDL_02538	CDS	873	cysL_2		COG0583	HTH-type transcriptional regulator CysL
BEPCNDDL_02539	CDS	1089				hypothetical protein
BEPCNDDL_02540	CDS	840	nfo	3.1.21.2	COG0648	Endonuclease 4
BEPCNDDL_02541	CDS	1692	fruA		COG1299	PTS system fructose-specific EIIB'BC component
BEPCNDDL_02542	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
BEPCNDDL_02543	CDS	1134	fruB		COG1925	Multiphosphoryl transfer protein
BEPCNDDL_02544	CDS	423	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
BEPCNDDL_02545	CDS	1161	torC_1		COG3005	Cytochrome c-type protein TorC
BEPCNDDL_02546	CDS	2481	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
BEPCNDDL_02547	CDS	1257	setB			Sugar efflux transporter B
BEPCNDDL_02548	CDS	255				hypothetical protein
BEPCNDDL_02549	CDS	1245	mtr			Tryptophan-specific transport protein
BEPCNDDL_02550	CDS	573	yeiP		COG0231	Elongation factor P-like protein
BEPCNDDL_02551	CDS	1191	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
BEPCNDDL_02552	CDS	1482	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
BEPCNDDL_02553	CDS	309	ymdA			putative protein YmdA
BEPCNDDL_02554	CDS	975	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
BEPCNDDL_02555	CDS	705	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
BEPCNDDL_02556	CDS	576	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
BEPCNDDL_02557	CDS	1587	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
BEPCNDDL_02558	CDS	1809				hypothetical protein
BEPCNDDL_02559	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
BEPCNDDL_02560	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BEPCNDDL_02561	CDS	1593	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BEPCNDDL_02562	CDS	345	yejG			putative protein YejG
BEPCNDDL_02563	CDS	1209	bcr_2			Bicyclomycin resistance protein
BEPCNDDL_02564	CDS	714	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BEPCNDDL_02565	CDS	1758	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
BEPCNDDL_02566	CDS	285	rplY		COG1825	50S ribosomal protein L25
BEPCNDDL_02567	CDS	1011	yejK		COG3081	Nucleoid-associated protein YejK
BEPCNDDL_02568	CDS	228				hypothetical protein
BEPCNDDL_02569	CDS	1782	yejM		COG3083	Inner membrane protein YejM
BEPCNDDL_02570	tRNA	77				tRNA-Pro(ggg)
BEPCNDDL_02571	tRNA	76				tRNA-Thr(tgt)
BEPCNDDL_02572	tRNA	88				tRNA-Ser(tga)
BEPCNDDL_02573	CDS	330	osmE			Osmotically-inducible putative lipoprotein OsmE
BEPCNDDL_02574	CDS	1407				hypothetical protein
BEPCNDDL_02575	CDS	441				hypothetical protein
BEPCNDDL_02576	CDS	897				hypothetical protein
BEPCNDDL_02577	CDS	903	yidZ			HTH-type transcriptional regulator YidZ
BEPCNDDL_02578	CDS	468				hypothetical protein
BEPCNDDL_02579	CDS	579				hypothetical protein
BEPCNDDL_02580	CDS	417	fosB	2.5.1.-		Metallothiol transferase FosB
BEPCNDDL_02581	CDS	1131	ompC		COG3203	Outer membrane porin C
BEPCNDDL_02582	CDS	405				hypothetical protein
BEPCNDDL_02583	CDS	1155	ybjJ			Inner membrane protein YbjJ
BEPCNDDL_02584	CDS	2703	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
BEPCNDDL_02585	CDS	651	rcsB_1		COG2197	Transcriptional regulatory protein RcsB
BEPCNDDL_02586	CDS	2802	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
BEPCNDDL_02587	CDS	2652	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
BEPCNDDL_02588	CDS	726	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
BEPCNDDL_02589	CDS	729	lutR_2		COG2186	HTH-type transcriptional regulator LutR
BEPCNDDL_02590	CDS	687				hypothetical protein
BEPCNDDL_02591	CDS	1305	exuT_1			Hexuronate transporter
BEPCNDDL_02592	CDS	1014	yjmD_1	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
BEPCNDDL_02593	CDS	762	idnO_1	1.1.1.69		5-keto-D-gluconate 5-reductase
BEPCNDDL_02594	CDS	327	garD	4.2.1.42		Galactarate dehydratase (L-threo-forming)
BEPCNDDL_02595	CDS	1230	uxaA_1	4.2.1.7	COG2721	Altronate dehydratase
BEPCNDDL_02596	CDS	144				hypothetical protein
BEPCNDDL_02597	CDS	2289	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
BEPCNDDL_02598	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
BEPCNDDL_02599	CDS	261				hypothetical protein
BEPCNDDL_02600	CDS	1197	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
BEPCNDDL_02601	CDS	1209	tyrP_1		COG0814	Tyrosine-specific transport protein
BEPCNDDL_02602	CDS	543				hypothetical protein
BEPCNDDL_02603	CDS	1437	katA	1.11.1.6	COG0753	Catalase
BEPCNDDL_02604	CDS	1386	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
BEPCNDDL_02605	CDS	984	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
BEPCNDDL_02606	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BEPCNDDL_02607	CDS	768	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BEPCNDDL_02608	CDS	1674	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BEPCNDDL_02609	CDS	1293	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
BEPCNDDL_02610	CDS	8643	ndvB	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
BEPCNDDL_02611	CDS	312	yqjD_1		COG4575	putative protein YqjD
BEPCNDDL_02612	CDS	1035	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
BEPCNDDL_02613	CDS	765	idnO_2	1.1.1.69		5-keto-D-gluconate 5-reductase
BEPCNDDL_02614	CDS	984	gntR_1			HTH-type transcriptional regulator GntR
BEPCNDDL_02615	CDS	495	ycdZ			Inner membrane protein YcdZ
BEPCNDDL_02616	CDS	333				hypothetical protein
BEPCNDDL_02617	CDS	1245				hypothetical protein
BEPCNDDL_02618	CDS	864	cntI			Pseudopaline exporter CntI
BEPCNDDL_02619	CDS	426				hypothetical protein
BEPCNDDL_02620	CDS	1830	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
BEPCNDDL_02621	CDS	117				hypothetical protein
BEPCNDDL_02622	CDS	876	hdfR_5			HTH-type transcriptional regulator HdfR
BEPCNDDL_02623	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
BEPCNDDL_02624	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
BEPCNDDL_02625	CDS	1848	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
BEPCNDDL_02626	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
BEPCNDDL_02627	CDS	561	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
BEPCNDDL_02628	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
BEPCNDDL_02629	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
BEPCNDDL_02630	CDS	2748	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
BEPCNDDL_02631	CDS	1353	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
BEPCNDDL_02632	CDS	552	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
BEPCNDDL_02633	CDS	1797	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
BEPCNDDL_02634	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
BEPCNDDL_02635	CDS	438	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
BEPCNDDL_02636	CDS	936	hdfR_6			HTH-type transcriptional regulator HdfR
BEPCNDDL_02637	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
BEPCNDDL_02638	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
BEPCNDDL_02639	CDS	1833				hypothetical protein
BEPCNDDL_02640	CDS	657	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
BEPCNDDL_02641	CDS	495				hypothetical protein
BEPCNDDL_02642	CDS	456				hypothetical protein
BEPCNDDL_02643	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
BEPCNDDL_02644	CDS	2163	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
BEPCNDDL_02645	CDS	558	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
BEPCNDDL_02646	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
BEPCNDDL_02647	CDS	234				hypothetical protein
BEPCNDDL_02648	CDS	591				hypothetical protein
BEPCNDDL_02649	CDS	264				IS3 family transposase IS1222
BEPCNDDL_02650	CDS	825				IS3 family transposase ISRaq1
BEPCNDDL_02651	CDS	240				hypothetical protein
BEPCNDDL_02652	CDS	717				hypothetical protein
BEPCNDDL_02653	CDS	399				hypothetical protein
BEPCNDDL_02654	CDS	474				hypothetical protein
BEPCNDDL_02655	CDS	606				hypothetical protein
BEPCNDDL_02656	CDS	282				hypothetical protein
BEPCNDDL_02657	CDS	1539				hypothetical protein
BEPCNDDL_02658	CDS	93				hypothetical protein
BEPCNDDL_02659	CDS	630	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
BEPCNDDL_02660	CDS	372	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
BEPCNDDL_02661	CDS	915				Epimerase family protein
BEPCNDDL_02662	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
BEPCNDDL_02663	CDS	705	hisM_2		COG4160	Histidine transport system permease protein HisM
BEPCNDDL_02664	CDS	687	hisQ_2		COG4215	Histidine transport system permease protein HisQ
BEPCNDDL_02665	tRNA	96				tRNA-Gly(tcc)
BEPCNDDL_02666	CDS	573	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
BEPCNDDL_02667	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BEPCNDDL_02668	CDS	501	cvpA		COG1286	Colicin V production protein
BEPCNDDL_02669	CDS	771	dedD			Cell division protein DedD
BEPCNDDL_02670	CDS	1266	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
BEPCNDDL_02671	CDS	909	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BEPCNDDL_02672	CDS	663	dedA		COG0586	Protein DedA
BEPCNDDL_02673	CDS	822	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BEPCNDDL_02674	CDS	1011	usg		COG0136	USG-1 protein
BEPCNDDL_02675	CDS	1122	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
BEPCNDDL_02676	CDS	774	nimR_3			HTH-type transcriptional regulator NimR
BEPCNDDL_02677	CDS	903				hypothetical protein
BEPCNDDL_02678	CDS	1419	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
BEPCNDDL_02679	CDS	675	tctD		COG0745	Transcriptional regulatory protein tctD
BEPCNDDL_02680	CDS	327				hypothetical protein
BEPCNDDL_02681	CDS	981				hypothetical protein
BEPCNDDL_02682	CDS	432				hypothetical protein
BEPCNDDL_02683	CDS	1506				hypothetical protein
BEPCNDDL_02684	CDS	630	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
BEPCNDDL_02685	CDS	996				hypothetical protein
BEPCNDDL_02686	CDS	1458	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
BEPCNDDL_02687	CDS	501	resA			Thiol-disulfide oxidoreductase ResA
BEPCNDDL_02688	CDS	717				hypothetical protein
BEPCNDDL_02689	CDS	2037	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
BEPCNDDL_02690	CDS	366				hypothetical protein
BEPCNDDL_02691	CDS	1029	flk			Flagellar regulator flk
BEPCNDDL_02692	CDS	456				hypothetical protein
BEPCNDDL_02693	CDS	1434	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
BEPCNDDL_02694	CDS	897				hypothetical protein
BEPCNDDL_02695	CDS	1233	pepT_2	3.4.11.4	COG2195	Peptidase T
BEPCNDDL_02696	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
BEPCNDDL_02697	CDS	1032	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
BEPCNDDL_02698	CDS	3120	cusA		COG3696	Cation efflux system protein CusA
BEPCNDDL_02699	CDS	1452	cusB			Cation efflux system protein CusB
BEPCNDDL_02700	CDS	1260				hypothetical protein
BEPCNDDL_02701	CDS	324				hypothetical protein
BEPCNDDL_02702	CDS	423				hypothetical protein
BEPCNDDL_02703	CDS	222				hypothetical protein
BEPCNDDL_02704	CDS	1215	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
BEPCNDDL_02705	CDS	2025	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
BEPCNDDL_02706	CDS	282				hypothetical protein
BEPCNDDL_02707	CDS	558	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
BEPCNDDL_02708	CDS	801	yfcA		COG0730	putative membrane transporter protein YfcA
BEPCNDDL_02709	CDS	828	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
BEPCNDDL_02710	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
BEPCNDDL_02711	CDS	975	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
BEPCNDDL_02712	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
BEPCNDDL_02713	CDS	384	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
BEPCNDDL_02714	CDS	2166	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
BEPCNDDL_02715	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
BEPCNDDL_02716	CDS	297				hypothetical protein
BEPCNDDL_02717	CDS	1182	fadL		COG2067	Long-chain fatty acid transport protein
BEPCNDDL_02718	CDS	759	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
BEPCNDDL_02719	CDS	1212				hypothetical protein
BEPCNDDL_02720	CDS	474				hypothetical protein
BEPCNDDL_02721	CDS	552	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
BEPCNDDL_02722	CDS	1971	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
BEPCNDDL_02723	CDS	495	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
BEPCNDDL_02724	CDS	237	ccmD		COG3114	Heme exporter protein D
BEPCNDDL_02725	CDS	738	ccmC		COG0755	Heme exporter protein C
BEPCNDDL_02726	CDS	660	ccmB		COG2386	Heme exporter protein B
BEPCNDDL_02727	CDS	633	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
BEPCNDDL_02728	CDS	930	yfdC		COG2116	Inner membrane protein YfdC
BEPCNDDL_02729	tRNA	75				tRNA-Arg(cct)
BEPCNDDL_02730	CDS	540				hypothetical protein
BEPCNDDL_02731	CDS	930	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
BEPCNDDL_02732	CDS	300				hypothetical protein
BEPCNDDL_02733	CDS	924	eamA		COG0697	putative amino-acid metabolite efflux pump
BEPCNDDL_02734	CDS	291				hypothetical protein
BEPCNDDL_02735	CDS	1152				hypothetical protein
BEPCNDDL_02736	CDS	1086	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
BEPCNDDL_02737	CDS	441				hypothetical protein
BEPCNDDL_02738	CDS	441				hypothetical protein
BEPCNDDL_02739	CDS	96				hypothetical protein
BEPCNDDL_02740	CDS	525	yodB_2		COG3038	Cytochrome b561 
BEPCNDDL_02741	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
BEPCNDDL_02742	CDS	540				hypothetical protein
BEPCNDDL_02743	CDS	1245	ybiU			putative protein YbiU
BEPCNDDL_02744	CDS	1710	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
BEPCNDDL_02745	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
BEPCNDDL_02746	CDS	333				hypothetical protein
BEPCNDDL_02747	CDS	1227	yhjX			putative MFS-type transporter YhjX
BEPCNDDL_02748	CDS	963	glk	2.7.1.2	COG0837	Glucokinase
BEPCNDDL_02749	CDS	1254	yfeO			Putative ion-transport protein YfeO
BEPCNDDL_02750	CDS	693	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
BEPCNDDL_02751	CDS	453				hypothetical protein
BEPCNDDL_02752	CDS	861				hypothetical protein
BEPCNDDL_02753	CDS	1662	ipdC_2	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
BEPCNDDL_02754	CDS	990	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
BEPCNDDL_02755	CDS	402				hypothetical protein
BEPCNDDL_02756	CDS	1233	mntH_2		COG1914	Divalent metal cation transporter MntH
BEPCNDDL_02757	CDS	1188	nupC_1		COG1972	Nucleoside permease NupC
BEPCNDDL_02758	tRNA	76				tRNA-Ala(ggc)
BEPCNDDL_02759	tRNA	76				tRNA-Ala(ggc)
BEPCNDDL_02760	CDS	786	focA_2		COG2116	putative formate transporter 1
BEPCNDDL_02761	CDS	1416	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
BEPCNDDL_02762	tRNA	76				tRNA-Val(tac)
BEPCNDDL_02763	tRNA	76				tRNA-Val(tac)
BEPCNDDL_02764	tRNA	76				tRNA-Val(tac)
BEPCNDDL_02765	tRNA	76				tRNA-Lys(ttt)
BEPCNDDL_02766	CDS	759	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
