locus_tag	ftype	length_bp	gene	EC_number	COG	product
MHJAIAPH_02291	CDS	612				hypothetical protein
MHJAIAPH_02292	CDS	888	gcvA_4			Glycine cleavage system transcriptional activator
MHJAIAPH_02293	CDS	636	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
MHJAIAPH_02294	CDS	567				hypothetical protein
MHJAIAPH_02295	CDS	462				hypothetical protein
MHJAIAPH_02296	CDS	927				hypothetical protein
MHJAIAPH_02297	CDS	708	ompR_2			Transcriptional regulatory protein OmpR
MHJAIAPH_02298	CDS	1299	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_02299	CDS	504				hypothetical protein
MHJAIAPH_02300	CDS	747				hypothetical protein
MHJAIAPH_02301	CDS	339				hypothetical protein
MHJAIAPH_02302	CDS	258				hypothetical protein
MHJAIAPH_02303	CDS	1074	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
MHJAIAPH_02304	CDS	3105	mdtC_1			Multidrug resistance protein MdtC
MHJAIAPH_02305	CDS	3135	mdtB_1			Multidrug resistance protein MdtB
MHJAIAPH_02306	CDS	1167	mdtA_3			Multidrug resistance protein MdtA
MHJAIAPH_02307	CDS	618				hypothetical protein
MHJAIAPH_02308	CDS	258				hypothetical protein
MHJAIAPH_02309	CDS	441				hypothetical protein
MHJAIAPH_02310	CDS	1281	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
MHJAIAPH_02311	CDS	780				hypothetical protein
MHJAIAPH_02312	CDS	621	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
MHJAIAPH_02313	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
MHJAIAPH_02314	CDS	1005				hypothetical protein
MHJAIAPH_02315	CDS	576				hypothetical protein
MHJAIAPH_02316	CDS	1365	norM		COG0534	Multidrug resistance protein NorM
MHJAIAPH_02317	CDS	1923	sppA	3.4.21.-	COG0616	Protease 4
MHJAIAPH_02318	CDS	213				hypothetical protein
MHJAIAPH_02319	CDS	777	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHJAIAPH_02320	CDS	729				hypothetical protein
MHJAIAPH_02321	CDS	690				hypothetical protein
MHJAIAPH_02322	CDS	591	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MHJAIAPH_02323	CDS	2475	topA	5.6.2.1		DNA topoisomerase 1
MHJAIAPH_02324	CDS	933				hypothetical protein
MHJAIAPH_02325	CDS	759				hypothetical protein
MHJAIAPH_02326	CDS	474	smg			Protein Smg
MHJAIAPH_02327	CDS	1128				hypothetical protein
MHJAIAPH_02328	CDS	1098				hypothetical protein
MHJAIAPH_02329	CDS	513	def_1	3.5.1.88	COG0242	Peptide deformylase
MHJAIAPH_02330	CDS	924	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MHJAIAPH_02331	CDS	1332	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MHJAIAPH_02332	CDS	1767	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
MHJAIAPH_02333	CDS	1122	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MHJAIAPH_02334	CDS	819				hypothetical protein
MHJAIAPH_02335	CDS	1056				hypothetical protein
MHJAIAPH_02336	CDS	1539				hypothetical protein
MHJAIAPH_02337	CDS	501				hypothetical protein
MHJAIAPH_02338	CDS	1134	ribA	3.5.4.25		GTP cyclohydrolase-2
MHJAIAPH_02339	CDS	969	lpxL_2	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MHJAIAPH_02340	CDS	441	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MHJAIAPH_02341	CDS	1857	rpoD		COG0568	RNA polymerase sigma factor RpoD
MHJAIAPH_02342	CDS	669				hypothetical protein
MHJAIAPH_02343	tRNA	76				tRNA-Met(cat)
MHJAIAPH_02344	CDS	579				hypothetical protein
MHJAIAPH_02345	CDS	627				hypothetical protein
MHJAIAPH_02346	CDS	687				hypothetical protein
MHJAIAPH_02347	CDS	393	yqjF		COG2259	Inner membrane protein YqjF
MHJAIAPH_02348	CDS	420				hypothetical protein
MHJAIAPH_02349	CDS	408				hypothetical protein
MHJAIAPH_02350	CDS	642				hypothetical protein
MHJAIAPH_02351	CDS	417				hypothetical protein
MHJAIAPH_02352	CDS	804	nimR_5			HTH-type transcriptional regulator NimR
MHJAIAPH_02353	CDS	936				hypothetical protein
MHJAIAPH_02354	CDS	1029				hypothetical protein
MHJAIAPH_02355	CDS	2835	btuB_23			Vitamin B12 transporter BtuB
MHJAIAPH_02356	CDS	453				hypothetical protein
MHJAIAPH_02357	CDS	1527	stp_1			Multidrug resistance protein Stp
MHJAIAPH_02358	CDS	906	benM_2			HTH-type transcriptional regulator BenM
MHJAIAPH_02359	CDS	1188	ydhC_2			Inner membrane transport protein YdhC
MHJAIAPH_02360	CDS	3384		3.4.21.-		Extracellular serine protease
MHJAIAPH_02361	CDS	201				hypothetical protein
MHJAIAPH_02362	CDS	351				hypothetical protein
MHJAIAPH_02363	CDS	630				hypothetical protein
MHJAIAPH_02364	CDS	1473	stp_2			Multidrug resistance protein Stp
MHJAIAPH_02365	CDS	300				hypothetical protein
MHJAIAPH_02366	CDS	465				hypothetical protein
MHJAIAPH_02367	CDS	957				hypothetical protein
MHJAIAPH_02368	CDS	894				hypothetical protein
MHJAIAPH_02369	CDS	2532				hypothetical protein
MHJAIAPH_02370	CDS	387				hypothetical protein
MHJAIAPH_02371	CDS	171				hypothetical protein
MHJAIAPH_02372	CDS	2046	cirA_3		COG4771	Colicin I receptor
MHJAIAPH_02373	CDS	1926	opgH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
MHJAIAPH_02374	CDS	660	estB_1	3.1.1.1	COG0400	Carboxylesterase 2
MHJAIAPH_02375	CDS	1044				hypothetical protein
MHJAIAPH_02376	CDS	732	btsR_1		COG3279	Transcriptional regulatory protein BtsR
MHJAIAPH_02377	CDS	912	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MHJAIAPH_02378	CDS	777				hypothetical protein
MHJAIAPH_02379	CDS	603				hypothetical protein
MHJAIAPH_02380	CDS	972				hypothetical protein
MHJAIAPH_02381	CDS	795	metQ		COG1464	D-methionine-binding lipoprotein MetQ
MHJAIAPH_02382	CDS	1500	glpK	2.7.1.30		Glycerol kinase
MHJAIAPH_02383	CDS	1566	eryB	1.1.1.402	COG0578	D-erythritol 1-phosphate dehydrogenase
MHJAIAPH_02384	CDS	735	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
MHJAIAPH_02385	CDS	3114				hypothetical protein
MHJAIAPH_02386	CDS	216				hypothetical protein
MHJAIAPH_02387	CDS	576				hypothetical protein
MHJAIAPH_02388	CDS	768				hypothetical protein
MHJAIAPH_02389	CDS	366				hypothetical protein
MHJAIAPH_02390	CDS	975				hypothetical protein
MHJAIAPH_02391	CDS	417				hypothetical protein
MHJAIAPH_02392	CDS	570	pnuC_1		COG3201	Nicotinamide riboside transporter PnuC
MHJAIAPH_02393	CDS	2190	fatA_1			Ferric-anguibactin receptor FatA
MHJAIAPH_02394	CDS	1125	srkA_1	2.7.11.1		Stress response kinase A
MHJAIAPH_02395	CDS	408				hypothetical protein
MHJAIAPH_02396	CDS	1992				hypothetical protein
MHJAIAPH_02397	CDS	771				hypothetical protein
MHJAIAPH_02398	CDS	639	rcsB_2		COG2197	Transcriptional regulatory protein RcsB
MHJAIAPH_02399	CDS	3600	bvgS_1	2.7.13.3		Virulence sensor protein BvgS
MHJAIAPH_02400	CDS	402				hypothetical protein
MHJAIAPH_02401	CDS	1677		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
MHJAIAPH_02402	CDS	1164	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MHJAIAPH_02403	CDS	480	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MHJAIAPH_02404	CDS	477				hypothetical protein
MHJAIAPH_02405	CDS	2850				hypothetical protein
MHJAIAPH_02406	CDS	318				hypothetical protein
MHJAIAPH_02407	CDS	1017	oleA	2.3.3.20	COG0332	Acyl-CoA:acyl-CoA alkyltransferase
MHJAIAPH_02408	CDS	891	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
MHJAIAPH_02409	CDS	432				hypothetical protein
MHJAIAPH_02410	CDS	1722	oleC	6.1.3.1	COG0318	Olefin beta-lactone synthetase
MHJAIAPH_02411	CDS	987	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
MHJAIAPH_02412	CDS	156				hypothetical protein
MHJAIAPH_02413	CDS	1095	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
MHJAIAPH_02414	CDS	636	ubiJ			Ubiquinone biosynthesis accessory factor UbiJ
MHJAIAPH_02415	CDS	1656	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
MHJAIAPH_02416	CDS	579	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
MHJAIAPH_02417	CDS	744	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
MHJAIAPH_02418	CDS	528				hypothetical protein
MHJAIAPH_02419	CDS	432	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
MHJAIAPH_02420	CDS	603				hypothetical protein
MHJAIAPH_02421	CDS	2157	dcp_2	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
MHJAIAPH_02422	CDS	447				hypothetical protein
MHJAIAPH_02423	CDS	402				hypothetical protein
MHJAIAPH_02424	CDS	627	lepB_1	3.4.21.89	COG0681	Signal peptidase I
MHJAIAPH_02425	CDS	1257	ynfM			Inner membrane transport protein YnfM
MHJAIAPH_02426	CDS	909	benM_3			HTH-type transcriptional regulator BenM
MHJAIAPH_02427	tRNA	76				tRNA-Ser(gct)
MHJAIAPH_02428	CDS	969	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
MHJAIAPH_02429	CDS	1623	aceB_1	2.3.3.9	COG2225	Malate synthase A
MHJAIAPH_02430	CDS	1302	icl	4.1.3.1	COG2224	Isocitrate lyase
MHJAIAPH_02431	CDS	1044				hypothetical protein
MHJAIAPH_02432	CDS	2517				hypothetical protein
MHJAIAPH_02433	CDS	288				hypothetical protein
MHJAIAPH_02434	CDS	1197				hypothetical protein
MHJAIAPH_02435	CDS	1998	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MHJAIAPH_02436	CDS	1611		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MHJAIAPH_02437	CDS	1164	bcd_2	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
MHJAIAPH_02438	CDS	618				hypothetical protein
MHJAIAPH_02439	CDS	519				hypothetical protein
MHJAIAPH_02440	CDS	1446				hypothetical protein
MHJAIAPH_02441	CDS	198				hypothetical protein
MHJAIAPH_02442	CDS	858				hypothetical protein
MHJAIAPH_02443	CDS	672				hypothetical protein
MHJAIAPH_02444	CDS	1101	zapE		COG1485	Cell division protein ZapE
MHJAIAPH_02445	CDS	837				hypothetical protein
MHJAIAPH_02446	CDS	2412	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
MHJAIAPH_02447	CDS	1020	nrdB_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
MHJAIAPH_02448	CDS	636				hypothetical protein
MHJAIAPH_02449	CDS	402		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MHJAIAPH_02450	CDS	816	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
MHJAIAPH_02451	CDS	1101	namA_2	1.6.99.1	COG1902	NADPH dehydrogenase
MHJAIAPH_02452	CDS	912				hypothetical protein
MHJAIAPH_02453	CDS	897	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MHJAIAPH_02454	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
MHJAIAPH_02455	CDS	687	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
MHJAIAPH_02456	CDS	1875				hypothetical protein
MHJAIAPH_02457	CDS	954				hypothetical protein
MHJAIAPH_02458	CDS	1368	prpR_2		COG1396	HTH-type transcriptional regulator PrpR
MHJAIAPH_02459	CDS	1506	mmsA	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
MHJAIAPH_02460	CDS	1167	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MHJAIAPH_02461	CDS	798	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MHJAIAPH_02462	CDS	1176	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
MHJAIAPH_02463	CDS	891	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
MHJAIAPH_02464	CDS	426	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
MHJAIAPH_02465	CDS	1014				hypothetical protein
MHJAIAPH_02466	CDS	1464	bicA		COG0659	Bicarbonate transporter BicA
MHJAIAPH_02467	CDS	651				hypothetical protein
MHJAIAPH_02468	CDS	168				hypothetical protein
MHJAIAPH_02469	CDS	1032	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
MHJAIAPH_02470	CDS	375				hypothetical protein
MHJAIAPH_02471	CDS	684	phoP_3			Virulence transcriptional regulatory protein PhoP
MHJAIAPH_02472	CDS	1425	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
MHJAIAPH_02473	CDS	780	mtfA		COG3228	Protein MtfA
MHJAIAPH_02474	CDS	285				hypothetical protein
MHJAIAPH_02475	CDS	969	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MHJAIAPH_02476	CDS	732	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
MHJAIAPH_02477	CDS	849				hypothetical protein
MHJAIAPH_02478	tRNA	76				tRNA-Thr(tgt)
MHJAIAPH_02479	CDS	786				hypothetical protein
MHJAIAPH_02480	CDS	771				hypothetical protein
MHJAIAPH_02481	CDS	348				hypothetical protein
MHJAIAPH_02482	CDS	921	rocF	3.5.3.1		Arginase
MHJAIAPH_02483	CDS	138				hypothetical protein
MHJAIAPH_02484	CDS	222				hypothetical protein
MHJAIAPH_02485	CDS	801				hypothetical protein
MHJAIAPH_02486	CDS	1293				hypothetical protein
MHJAIAPH_02487	CDS	297				hypothetical protein
MHJAIAPH_02488	CDS	933	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
MHJAIAPH_02489	CDS	1653				hypothetical protein
MHJAIAPH_02490	CDS	1335	kgtP			Alpha-ketoglutarate permease
MHJAIAPH_02491	CDS	906	yedA			putative inner membrane transporter YedA
MHJAIAPH_02492	CDS	897	rarD		COG2962	Protein RarD
MHJAIAPH_02493	CDS	2826	btuB_24			Vitamin B12 transporter BtuB
MHJAIAPH_02494	CDS	1323				hypothetical protein
MHJAIAPH_02495	CDS	591				hypothetical protein
MHJAIAPH_02496	CDS	372				hypothetical protein
MHJAIAPH_02497	CDS	690	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
MHJAIAPH_02498	CDS	1263	macA_4		COG0845	Macrolide export protein MacA
MHJAIAPH_02499	CDS	897	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MHJAIAPH_02500	CDS	777				hypothetical protein
MHJAIAPH_02501	CDS	1215				hypothetical protein
MHJAIAPH_02502	CDS	603	desR		COG2197	Transcriptional regulatory protein DesR
MHJAIAPH_02503	CDS	537	yodB		COG3038	Cytochrome b561 
MHJAIAPH_02504	CDS	1104	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
MHJAIAPH_02505	CDS	1368	pepA_1	3.4.11.10		cytosol aminopeptidase
MHJAIAPH_02506	CDS	720	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
MHJAIAPH_02507	CDS	1110	yhhT		COG0628	Putative transport protein YhhT
MHJAIAPH_02508	CDS	462				hypothetical protein
MHJAIAPH_02509	CDS	471				hypothetical protein
MHJAIAPH_02510	CDS	366				hypothetical protein
MHJAIAPH_02511	CDS	1434	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
MHJAIAPH_02512	CDS	888				hypothetical protein
MHJAIAPH_02513	CDS	687				hypothetical protein
MHJAIAPH_02514	CDS	360	ybaA_1		COG5507	putative protein YbaA
MHJAIAPH_02515	CDS	2403				hypothetical protein
MHJAIAPH_02516	CDS	573				hypothetical protein
MHJAIAPH_02517	CDS	627	uvrY		COG2197	Response regulator UvrY
MHJAIAPH_02518	CDS	390				hypothetical protein
MHJAIAPH_02519	CDS	699				hypothetical protein
MHJAIAPH_02520	CDS	1194				putative transporter
MHJAIAPH_02521	CDS	888	gltC			HTH-type transcriptional regulator GltC
MHJAIAPH_02522	CDS	468				hypothetical protein
MHJAIAPH_02523	CDS	753	sdh	1.1.1.276		Serine 3-dehydrogenase
MHJAIAPH_02524	CDS	906	ftsN			Cell division protein FtsN
MHJAIAPH_02525	CDS	1689	argS	6.1.1.19		Arginine--tRNA ligase
MHJAIAPH_02526	CDS	705				hypothetical protein
MHJAIAPH_02527	CDS	627	rcsB_3		COG2197	Transcriptional regulatory protein RcsB
MHJAIAPH_02528	CDS	1263	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MHJAIAPH_02529	CDS	474	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
MHJAIAPH_02530	CDS	2349	glmM_1			Phosphoglucosamine mutase
MHJAIAPH_02531	CDS	714	kdpE		COG0745	Transcriptional regulatory protein KdpE
MHJAIAPH_02532	CDS	2661	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
MHJAIAPH_02533	CDS	651	kdpC_1		COG2156	Potassium-transporting ATPase KdpC subunit
MHJAIAPH_02534	CDS	2058	kdpB_1	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
MHJAIAPH_02535	CDS	1710	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
MHJAIAPH_02536	CDS	93				hypothetical protein
MHJAIAPH_02537	CDS	663				hypothetical protein
MHJAIAPH_02538	CDS	660	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MHJAIAPH_02539	CDS	801	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
MHJAIAPH_02540	CDS	1374	ampG		COG0477	Anhydromuropeptide permease
MHJAIAPH_02541	CDS	231				hypothetical protein
MHJAIAPH_02542	CDS	1128	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
MHJAIAPH_02543	CDS	1473				hypothetical protein
MHJAIAPH_02544	CDS	1212	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MHJAIAPH_02545	CDS	1092				hypothetical protein
MHJAIAPH_02546	CDS	366				hypothetical protein
MHJAIAPH_02547	CDS	678				hypothetical protein
MHJAIAPH_02548	CDS	414				hypothetical protein
MHJAIAPH_02549	CDS	291				hypothetical protein
MHJAIAPH_02550	CDS	261				hypothetical protein
MHJAIAPH_02551	CDS	678				hypothetical protein
MHJAIAPH_02552	CDS	711				hypothetical protein
MHJAIAPH_02553	CDS	1017	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
MHJAIAPH_02554	CDS	1203	aspC_2	2.6.1.1	COG1448	Aspartate aminotransferase
MHJAIAPH_02555	CDS	2091	btuB_25			Vitamin B12 transporter BtuB
MHJAIAPH_02556	CDS	345				hypothetical protein
MHJAIAPH_02557	CDS	399				hypothetical protein
MHJAIAPH_02558	CDS	906	ku		COG1273	Non-homologous end joining protein Ku
MHJAIAPH_02559	CDS	2487	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
MHJAIAPH_02560	CDS	393				hypothetical protein
MHJAIAPH_02561	CDS	1029	adhT	1.1.1.1		Alcohol dehydrogenase
MHJAIAPH_02562	CDS	639	eda_1		COG0800	KHG/KDPG aldolase
MHJAIAPH_02563	CDS	657				hypothetical protein
MHJAIAPH_02564	CDS	1056	rbsR		COG1609	Ribose operon repressor
MHJAIAPH_02565	CDS	894	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
MHJAIAPH_02566	CDS	486	lrp_1		COG1522	Leucine-responsive regulatory protein
MHJAIAPH_02567	CDS	1158				hypothetical protein
MHJAIAPH_02568	CDS	1017				hypothetical protein
MHJAIAPH_02569	CDS	2271	btuB_26			Vitamin B12 transporter BtuB
MHJAIAPH_02570	CDS	840	phoC	3.1.3.2		Major phosphate-irrepressible acid phosphatase
MHJAIAPH_02571	CDS	879				hypothetical protein
MHJAIAPH_02572	CDS	1203				hypothetical protein
MHJAIAPH_02573	CDS	786	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
MHJAIAPH_02574	CDS	1203				hypothetical protein
MHJAIAPH_02575	CDS	333				hypothetical protein
MHJAIAPH_02576	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MHJAIAPH_02577	CDS	1605	mdoD		COG3131	Glucans biosynthesis protein D
MHJAIAPH_02578	CDS	621	tdk	2.7.1.21	COG1435	Thymidine kinase
MHJAIAPH_02579	CDS	735				hypothetical protein
MHJAIAPH_02580	CDS	672				hypothetical protein
MHJAIAPH_02581	CDS	1977	rep_2	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
MHJAIAPH_02582	CDS	528				hypothetical protein
MHJAIAPH_02583	CDS	651				hypothetical protein
MHJAIAPH_02584	CDS	924	hel		COG2503	Lipoprotein E
MHJAIAPH_02585	CDS	726	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MHJAIAPH_02586	CDS	954				hypothetical protein
MHJAIAPH_02587	CDS	2637	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
MHJAIAPH_02588	CDS	204				hypothetical protein
MHJAIAPH_02589	CDS	897	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
MHJAIAPH_02590	CDS	906	rdgC		COG2974	Recombination-associated protein RdgC
MHJAIAPH_02591	CDS	780				hypothetical protein
MHJAIAPH_02592	CDS	867	mgsA	4.2.3.3		Methylglyoxal synthase
MHJAIAPH_02593	CDS	2409	bvgS_2	2.7.13.3		Virulence sensor protein BvgS
MHJAIAPH_02594	CDS	1446	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
MHJAIAPH_02595	CDS	4455	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
MHJAIAPH_02596	CDS	390				hypothetical protein
MHJAIAPH_02597	CDS	1056				hypothetical protein
MHJAIAPH_02598	CDS	309				hypothetical protein
MHJAIAPH_02599	CDS	1107	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
MHJAIAPH_02600	CDS	1416				hypothetical protein
MHJAIAPH_02601	CDS	813				hypothetical protein
MHJAIAPH_02602	CDS	1122	flp			Protein flp
MHJAIAPH_02603	CDS	387				hypothetical protein
MHJAIAPH_02604	CDS	1986				hypothetical protein
MHJAIAPH_02605	CDS	315				hypothetical protein
MHJAIAPH_02606	CDS	1023				hypothetical protein
MHJAIAPH_02607	CDS	2490	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
MHJAIAPH_02608	CDS	474				hypothetical protein
MHJAIAPH_02609	CDS	675				hypothetical protein
MHJAIAPH_02610	CDS	1809				hypothetical protein
MHJAIAPH_02611	CDS	2169				hypothetical protein
MHJAIAPH_02612	CDS	1122				hypothetical protein
MHJAIAPH_02613	CDS	897				hypothetical protein
MHJAIAPH_02614	CDS	984				hypothetical protein
MHJAIAPH_02615	CDS	708				hypothetical protein
MHJAIAPH_02616	CDS	1335				hypothetical protein
MHJAIAPH_02617	CDS	1635	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
MHJAIAPH_02618	CDS	1632	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
MHJAIAPH_02619	CDS	615				hypothetical protein
MHJAIAPH_02620	CDS	828				hypothetical protein
MHJAIAPH_02621	CDS	360				hypothetical protein
MHJAIAPH_02622	CDS	3687				hypothetical protein
MHJAIAPH_02623	CDS	636				hypothetical protein
MHJAIAPH_02624	CDS	1485	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MHJAIAPH_02625	CDS	630				Iron-sulfur cluster carrier protein
MHJAIAPH_02626	CDS	477		3.1.3.-	COG2062	putative protein
MHJAIAPH_02627	CDS	618				hypothetical protein
MHJAIAPH_02628	CDS	2052	clsC_1	2.7.8.-		Cardiolipin synthase C
MHJAIAPH_02629	CDS	435		3.1.2.-	COG2050	Putative esterase
MHJAIAPH_02630	CDS	792				hypothetical protein
MHJAIAPH_02631	CDS	1035				hypothetical protein
MHJAIAPH_02632	CDS	2070	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
MHJAIAPH_02633	CDS	612				hypothetical protein
MHJAIAPH_02634	CDS	825				hypothetical protein
MHJAIAPH_02635	CDS	795	uppP	3.6.1.27		Undecaprenyl-diphosphatase
MHJAIAPH_02636	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
MHJAIAPH_02637	CDS	195				hypothetical protein
MHJAIAPH_02638	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
MHJAIAPH_02639	CDS	1431	amtB			Ammonia channel
MHJAIAPH_02640	CDS	747	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
MHJAIAPH_02641	CDS	1197	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
MHJAIAPH_02642	CDS	303				hypothetical protein
MHJAIAPH_02643	CDS	2046	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
MHJAIAPH_02644	CDS	1098				hypothetical protein
MHJAIAPH_02645	CDS	1980			COG1292	Glycine betaine transporter
MHJAIAPH_02646	CDS	1239				hypothetical protein
MHJAIAPH_02647	CDS	147				hypothetical protein
MHJAIAPH_02648	CDS	468				hypothetical protein
MHJAIAPH_02649	CDS	1041				hypothetical protein
MHJAIAPH_02650	CDS	1482				hypothetical protein
MHJAIAPH_02651	CDS	909	rhaS_4			HTH-type transcriptional activator RhaS
MHJAIAPH_02652	CDS	744	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHJAIAPH_02653	CDS	405				hypothetical protein
MHJAIAPH_02654	CDS	354				hypothetical protein
MHJAIAPH_02655	CDS	1008				hypothetical protein
MHJAIAPH_02656	CDS	162				hypothetical protein
MHJAIAPH_02657	CDS	291				hypothetical protein
MHJAIAPH_02658	CDS	525	fecI_3		COG1595	putative RNA polymerase sigma factor FecI
MHJAIAPH_02659	CDS	1038				hypothetical protein
MHJAIAPH_02660	CDS	3069	btuB_27			Vitamin B12 transporter BtuB
MHJAIAPH_02661	CDS	1389				hypothetical protein
MHJAIAPH_02662	CDS	1479				hypothetical protein
MHJAIAPH_02663	CDS	534	arsC_2	1.20.4.4		Arsenate reductase
MHJAIAPH_02664	CDS	1086	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
MHJAIAPH_02665	CDS	1059	acr3_1		COG0798	Arsenical-resistance protein Acr3
MHJAIAPH_02666	CDS	492	arsC_3	1.20.4.4	COG0394	Arsenate reductase
MHJAIAPH_02667	CDS	315				hypothetical protein
