locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHGGDNOH_03341	CDS	294	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
EHGGDNOH_03342	CDS	114				hypothetical protein
EHGGDNOH_03343	CDS	1440				hypothetical protein
EHGGDNOH_03344	CDS	414				hypothetical protein
EHGGDNOH_03345	CDS	825				hypothetical protein
EHGGDNOH_03346	CDS	1272	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
EHGGDNOH_03347	CDS	465	argR			Arginine repressor
EHGGDNOH_03348	CDS	639				hypothetical protein
EHGGDNOH_03349	CDS	528				hypothetical protein
EHGGDNOH_03350	CDS	486				hypothetical protein
EHGGDNOH_03351	CDS	1791	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
EHGGDNOH_03352	CDS	192				hypothetical protein
EHGGDNOH_03353	CDS	1755				hypothetical protein
EHGGDNOH_03354	CDS	663	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EHGGDNOH_03355	CDS	471	ymdB_2	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
EHGGDNOH_03356	CDS	249				hypothetical protein
EHGGDNOH_03357	CDS	516				hypothetical protein
EHGGDNOH_03358	CDS	522				IS1595 family transposase ISBko1
EHGGDNOH_03359	CDS	567				hypothetical protein
EHGGDNOH_03360	CDS	435				hypothetical protein
EHGGDNOH_03361	CDS	495				hypothetical protein
EHGGDNOH_03362	CDS	582				hypothetical protein
EHGGDNOH_03363	CDS	1119	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
EHGGDNOH_03364	CDS	1326	mdtK_2		COG0534	Multidrug resistance protein MdtK
EHGGDNOH_03365	CDS	1299	kynU	3.7.1.3		Kynureninase
EHGGDNOH_03366	CDS	1134				hypothetical protein
EHGGDNOH_03367	CDS	2388				hypothetical protein
EHGGDNOH_03368	CDS	2334	acyII	3.5.1.11		Penicillin acylase 2 proenzyme
EHGGDNOH_03369	CDS	2955				hypothetical protein
EHGGDNOH_03370	CDS	1212				hypothetical protein
EHGGDNOH_03371	CDS	651				hypothetical protein
EHGGDNOH_03372	CDS	513				hypothetical protein
EHGGDNOH_03373	CDS	627				hypothetical protein
EHGGDNOH_03374	CDS	996				hypothetical protein
EHGGDNOH_03375	CDS	1836				hypothetical protein
EHGGDNOH_03376	tRNA	76				tRNA-Ile(tat)
EHGGDNOH_03377	CDS	255				hypothetical protein
EHGGDNOH_03378	CDS	351				hypothetical protein
EHGGDNOH_03379	CDS	1299		3.1.1.3		Lipase
EHGGDNOH_03380	CDS	891				hypothetical protein
EHGGDNOH_03381	CDS	942				hypothetical protein
EHGGDNOH_03382	CDS	633				hypothetical protein
EHGGDNOH_03383	CDS	1710				hypothetical protein
EHGGDNOH_03384	tRNA	74				tRNA-Glu(ttc)
EHGGDNOH_03385	tRNA	77				tRNA-Arg(acg)
EHGGDNOH_03386	tRNA	86				tRNA-Leu(cag)
EHGGDNOH_03387	CDS	198				hypothetical protein
EHGGDNOH_03388	CDS	273				hypothetical protein
EHGGDNOH_03389	CDS	612				hypothetical protein
EHGGDNOH_03390	CDS	312				hypothetical protein
EHGGDNOH_03391	tRNA	77				tRNA-Pro(ggg)
EHGGDNOH_03392	CDS	651				hypothetical protein
EHGGDNOH_03393	CDS	231				hypothetical protein
EHGGDNOH_03394	CDS	609	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EHGGDNOH_03395	CDS	1194	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
EHGGDNOH_03396	CDS	972	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
EHGGDNOH_03397	CDS	360			COG0789	putative HTH-type transcriptional regulator
EHGGDNOH_03398	CDS	441	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
EHGGDNOH_03399	CDS	1584	pstI_1	3.4.21.111	COG1404	Aqualysin-1
EHGGDNOH_03400	CDS	432				hypothetical protein
EHGGDNOH_03401	CDS	417				hypothetical protein
EHGGDNOH_03402	CDS	480	marR		COG1846	Multiple antibiotic resistance protein MarR
EHGGDNOH_03403	CDS	423	rppH_4	3.6.1.-		RNA pyrophosphohydrolase
EHGGDNOH_03404	CDS	630				hypothetical protein
EHGGDNOH_03405	CDS	2643				hypothetical protein
EHGGDNOH_03406	CDS	732				hypothetical protein
EHGGDNOH_03407	CDS	927				hypothetical protein
EHGGDNOH_03408	CDS	1125			COG0628	Putative transport protein
EHGGDNOH_03409	CDS	888				hypothetical protein
EHGGDNOH_03410	CDS	453	rplI		COG0359	50S ribosomal protein L9
EHGGDNOH_03411	CDS	261	rpsR		COG0238	30S ribosomal protein S18
EHGGDNOH_03412	CDS	867	ssb_1		COG0629	Single-stranded DNA-binding protein
EHGGDNOH_03413	CDS	309	rpsF		COG0360	30S ribosomal protein S6
EHGGDNOH_03414	CDS	1044	rssB_2			Regulator of RpoS
EHGGDNOH_03415	CDS	363				hypothetical protein
EHGGDNOH_03416	CDS	669	phoP_6		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
EHGGDNOH_03417	CDS	1284	sasA_28	2.7.-.-		Adaptive-response sensory-kinase SasA
EHGGDNOH_03418	CDS	993	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
EHGGDNOH_03419	CDS	849				IS1595 family transposase ISBsp7
EHGGDNOH_03420	CDS	402	perR_2		COG0735	Peroxide operon regulator
EHGGDNOH_03421	CDS	1164	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
EHGGDNOH_03422	CDS	183				hypothetical protein
EHGGDNOH_03423	CDS	756				hypothetical protein
EHGGDNOH_03424	CDS	723				hypothetical protein
EHGGDNOH_03425	CDS	300	rplU		COG0261	50S ribosomal protein L21
EHGGDNOH_03426	CDS	270	rpmA		COG0211	50S ribosomal protein L27
EHGGDNOH_03427	CDS	1062	hcf136			Ycf48-like protein
EHGGDNOH_03428	CDS	1314	obg	3.6.5.-	COG0536	GTPase Obg
EHGGDNOH_03429	CDS	618				hypothetical protein
EHGGDNOH_03430	CDS	1266	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
EHGGDNOH_03431	CDS	336	rsfS		COG0799	Ribosomal silencing factor RsfS
EHGGDNOH_03432	CDS	1281	sasA_29	2.7.-.-		Adaptive-response sensory-kinase SasA
EHGGDNOH_03433	CDS	516				hypothetical protein
EHGGDNOH_03434	CDS	1998	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
EHGGDNOH_03435	CDS	1200	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
EHGGDNOH_03436	CDS	420			COG2166	putative SufE-like protein
EHGGDNOH_03437	CDS	864		2.8.1.1	COG2897	Thiosulfate sulfurtransferase
EHGGDNOH_03438	CDS	318				hypothetical protein
EHGGDNOH_03439	CDS	1854				hypothetical protein
EHGGDNOH_03440	CDS	1572				hypothetical protein
EHGGDNOH_03441	CDS	1203				hypothetical protein
EHGGDNOH_03442	CDS	1224				hypothetical protein
EHGGDNOH_03443	CDS	972	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
EHGGDNOH_03444	CDS	933	gph_5	3.1.3.18		Phosphoglycolate phosphatase
EHGGDNOH_03445	CDS	153				hypothetical protein
EHGGDNOH_03446	CDS	948	ribY		COG0715	Riboflavin-binding protein RibY
EHGGDNOH_03447	CDS	1464	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EHGGDNOH_03448	CDS	951	yijE			putative cystine transporter YijE
EHGGDNOH_03449	CDS	1521	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
EHGGDNOH_03450	CDS	729	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
EHGGDNOH_03451	CDS	624	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
EHGGDNOH_03452	CDS	714	prpE	3.6.1.17	COG0639	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
EHGGDNOH_03453	CDS	759	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
EHGGDNOH_03454	CDS	2055				hypothetical protein
EHGGDNOH_03455	CDS	2334				hypothetical protein
EHGGDNOH_03456	CDS	1110				hypothetical protein
EHGGDNOH_03457	CDS	1653	yfkN_2		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
EHGGDNOH_03458	CDS	396				hypothetical protein
EHGGDNOH_03459	CDS	498				hypothetical protein
EHGGDNOH_03460	CDS	1305				hypothetical protein
EHGGDNOH_03461	CDS	1170				hypothetical protein
EHGGDNOH_03462	CDS	492				hypothetical protein
EHGGDNOH_03463	CDS	840	fadH	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
EHGGDNOH_03464	CDS	894	bcrA			Bacitracin transport ATP-binding protein BcrA
EHGGDNOH_03465	CDS	717				hypothetical protein
EHGGDNOH_03466	CDS	405				hypothetical protein
EHGGDNOH_03467	CDS	501				hypothetical protein
EHGGDNOH_03468	CDS	531				hypothetical protein
EHGGDNOH_03469	CDS	411				hypothetical protein
EHGGDNOH_03470	CDS	411				hypothetical protein
EHGGDNOH_03471	CDS	414				hypothetical protein
EHGGDNOH_03472	CDS	384				hypothetical protein
EHGGDNOH_03473	CDS	711				hypothetical protein
EHGGDNOH_03474	CDS	2019				hypothetical protein
EHGGDNOH_03475	CDS	738				hypothetical protein
EHGGDNOH_03476	CDS	714				hypothetical protein
EHGGDNOH_03477	CDS	1338	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
EHGGDNOH_03478	CDS	621	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
EHGGDNOH_03479	tRNA	87				tRNA-Leu(gag)
EHGGDNOH_03480	CDS	465				hypothetical protein
EHGGDNOH_03481	CDS	279	rpsO			30S ribosomal protein S15
EHGGDNOH_03482	CDS	1305				hypothetical protein
EHGGDNOH_03483	CDS	1404				hypothetical protein
EHGGDNOH_03484	CDS	222	rpmB_2		COG0227	50S ribosomal protein L28
EHGGDNOH_03485	CDS	732				hypothetical protein
EHGGDNOH_03486	CDS	291				hypothetical protein
EHGGDNOH_03487	CDS	501	lspA_2	3.4.23.36		Lipoprotein signal peptidase
EHGGDNOH_03488	CDS	504	lspA_3	3.4.23.36	COG0597	Lipoprotein signal peptidase
EHGGDNOH_03489	CDS	468	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
EHGGDNOH_03490	CDS	522				hypothetical protein
EHGGDNOH_03491	CDS	420				hypothetical protein
EHGGDNOH_03492	CDS	1851	sasA_30	2.7.-.-		Adaptive-response sensory-kinase SasA
EHGGDNOH_03493	CDS	351				hypothetical protein
EHGGDNOH_03494	CDS	1017	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
EHGGDNOH_03495	CDS	1017	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
EHGGDNOH_03496	CDS	222				hypothetical protein
EHGGDNOH_03497	tRNA	83				tRNA-Leu(caa)
EHGGDNOH_03498	CDS	471				hypothetical protein
EHGGDNOH_03499	CDS	411	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
EHGGDNOH_03500	CDS	1224	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
EHGGDNOH_03501	CDS	270	spoVS		COG2359	Stage V sporulation protein S
EHGGDNOH_03502	CDS	4503	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
EHGGDNOH_03503	CDS	1707	pknD_7	2.7.11.1		Serine/threonine-protein kinase PknD
EHGGDNOH_03504	CDS	858				hypothetical protein
EHGGDNOH_03505	CDS	384				hypothetical protein
EHGGDNOH_03506	CDS	204				hypothetical protein
EHGGDNOH_03507	CDS	372				hypothetical protein
EHGGDNOH_03508	CDS	639	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EHGGDNOH_03509	CDS	249				hypothetical protein
EHGGDNOH_03510	CDS	2172				hypothetical protein
EHGGDNOH_03511	CDS	549				hypothetical protein
EHGGDNOH_03512	CDS	621				hypothetical protein
EHGGDNOH_03513	CDS	432				hypothetical protein
EHGGDNOH_03514	CDS	597	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
EHGGDNOH_03515	CDS	444	ycnI		COG4549	putative protein YcnI
EHGGDNOH_03516	CDS	444				hypothetical protein
EHGGDNOH_03517	CDS	390	nrdI		COG1780	Protein NrdI
EHGGDNOH_03518	CDS	2094	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
EHGGDNOH_03519	CDS	981	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
EHGGDNOH_03520	CDS	3636				hypothetical protein
EHGGDNOH_03521	CDS	948		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
EHGGDNOH_03522	CDS	1077				hypothetical protein
EHGGDNOH_03523	CDS	390	tcrA_2		COG0745	Transcriptional regulatory protein TcrA
EHGGDNOH_03524	CDS	1071	pilT_3		COG2805	Twitching mobility protein
EHGGDNOH_03525	CDS	525				hypothetical protein
EHGGDNOH_03526	CDS	2757	cphA_2	6.3.2.29		Cyanophycin synthetase
EHGGDNOH_03527	CDS	915	cphB_2	3.4.15.6		Cyanophycinase
EHGGDNOH_03528	CDS	312				hypothetical protein
EHGGDNOH_03529	CDS	441				hypothetical protein
EHGGDNOH_03530	CDS	882				hypothetical protein
EHGGDNOH_03531	CDS	540				hypothetical protein
EHGGDNOH_03532	CDS	1788		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
EHGGDNOH_03533	CDS	1008		3.2.1.4		Endoglucanase C307
EHGGDNOH_03534	CDS	1758				hypothetical protein
EHGGDNOH_03535	CDS	906	araQ_12		COG0395	L-arabinose transport system permease protein AraQ
EHGGDNOH_03536	CDS	960	araP_2		COG1175	L-arabinose transport system permease protein AraP
EHGGDNOH_03537	CDS	1230	lacE_3			Lactose-binding protein
EHGGDNOH_03538	CDS	1044	cytR_4		COG1609	HTH-type transcriptional repressor CytR
EHGGDNOH_03539	CDS	2496	csxA	3.2.1.165		Exo-beta-D-glucosaminidase
EHGGDNOH_03540	CDS	924	nagC_5		COG1940	N-acetylglucosamine repressor
EHGGDNOH_03541	CDS	948	manA_2	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
EHGGDNOH_03542	CDS	348				hypothetical protein
EHGGDNOH_03543	CDS	669				hypothetical protein
EHGGDNOH_03544	CDS	2106				hypothetical protein
EHGGDNOH_03545	CDS	1311				hypothetical protein
EHGGDNOH_03546	CDS	789	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
EHGGDNOH_03547	CDS	1179		4.4.1.13	COG1168	Cystathionine beta-lyase
EHGGDNOH_03548	CDS	138				hypothetical protein
EHGGDNOH_03549	CDS	753				hypothetical protein
EHGGDNOH_03550	CDS	1221	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
EHGGDNOH_03551	CDS	774	mshB_2	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
EHGGDNOH_03552	CDS	495				hypothetical protein
EHGGDNOH_03553	CDS	444	cynS	4.2.1.104	COG1513	Cyanate hydratase
EHGGDNOH_03554	CDS	1593	uup_1		COG0488	ABC transporter ATP-binding protein uup
EHGGDNOH_03555	CDS	3075				hypothetical protein
EHGGDNOH_03556	CDS	3123	mfd	3.6.4.-		Transcription-repair-coupling factor
EHGGDNOH_03557	CDS	735	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EHGGDNOH_03558	CDS	759	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EHGGDNOH_03559	CDS	2538	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
EHGGDNOH_03560	CDS	267				hypothetical protein
EHGGDNOH_03561	CDS	633	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
EHGGDNOH_03562	CDS	891	rbsK_2	2.7.1.15		Ribokinase
EHGGDNOH_03563	CDS	603				hypothetical protein
EHGGDNOH_03564	CDS	969	ansB	3.5.1.1	COG0252	putative L-asparaginase periplasmic
EHGGDNOH_03565	CDS	690	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
EHGGDNOH_03566	CDS	834	pip_2	3.4.11.5		Proline iminopeptidase
EHGGDNOH_03567	CDS	1191	rutD_4	3.5.1.-		Putative aminoacrylate hydrolase RutD
EHGGDNOH_03568	CDS	138				hypothetical protein
EHGGDNOH_03569	CDS	1026			COG1702	PhoH-like protein
EHGGDNOH_03570	CDS	483	ybeY	3.1.-.-		Endoribonuclease YbeY
EHGGDNOH_03571	CDS	405	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
EHGGDNOH_03572	CDS	393	cdd	3.5.4.5	COG0295	Cytidine deaminase
EHGGDNOH_03573	CDS	1599				hypothetical protein
EHGGDNOH_03574	CDS	1083				Ca(2+)/H(+) antiporter
EHGGDNOH_03575	CDS	2280	recG	3.6.4.12		ATP-dependent DNA helicase RecG
EHGGDNOH_03576	CDS	930				hypothetical protein
EHGGDNOH_03577	CDS	1710				hypothetical protein
EHGGDNOH_03578	CDS	2994	uvrA_2			UvrABC system protein A
EHGGDNOH_03579	CDS	486				hypothetical protein
EHGGDNOH_03580	CDS	696				hypothetical protein
EHGGDNOH_03581	CDS	780	bdbC			disulfide formation protein
EHGGDNOH_03582	CDS	498	speG_2	2.3.1.57		Spermidine N(1)-acetyltransferase
EHGGDNOH_03583	CDS	906				hypothetical protein
EHGGDNOH_03584	CDS	339				hypothetical protein
EHGGDNOH_03585	CDS	1008	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
EHGGDNOH_03586	CDS	741				hypothetical protein
EHGGDNOH_03587	CDS	1254	pyrC	3.5.2.3	COG0044	Dihydroorotase
EHGGDNOH_03588	CDS	924	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
EHGGDNOH_03589	CDS	540	pyrR		COG2065	Bifunctional protein PyrR
EHGGDNOH_03590	CDS	531				hypothetical protein
EHGGDNOH_03591	CDS	672				hypothetical protein
EHGGDNOH_03592	CDS	144				hypothetical protein
EHGGDNOH_03593	CDS	1197	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
EHGGDNOH_03594	CDS	1038	pstS_1		COG0226	Phosphate-binding protein PstS
EHGGDNOH_03595	CDS	1626	ade	3.5.4.2	COG1001	Adenine deaminase
EHGGDNOH_03596	CDS	876				hypothetical protein
EHGGDNOH_03597	CDS	798				hypothetical protein
EHGGDNOH_03598	CDS	429				hypothetical protein
EHGGDNOH_03599	CDS	747				hypothetical protein
EHGGDNOH_03600	CDS	510				hypothetical protein
EHGGDNOH_03601	CDS	192	ybcJ		COG2501	putative protein YbcJ
EHGGDNOH_03602	CDS	816				hypothetical protein
EHGGDNOH_03603	CDS	471				hypothetical protein
EHGGDNOH_03604	CDS	1080				hypothetical protein
EHGGDNOH_03605	CDS	2913				hypothetical protein
EHGGDNOH_03606	CDS	837	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EHGGDNOH_03607	CDS	570				hypothetical protein
EHGGDNOH_03608	CDS	1299	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
EHGGDNOH_03609	CDS	843			COG1307	Fatty acid-binding protein
EHGGDNOH_03610	CDS	1266				hypothetical protein
EHGGDNOH_03611	CDS	630				hypothetical protein
EHGGDNOH_03612	CDS	1137	amiC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
EHGGDNOH_03613	CDS	558	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
EHGGDNOH_03614	CDS	1218				hypothetical protein
EHGGDNOH_03615	CDS	1527	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
EHGGDNOH_03616	CDS	879	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
EHGGDNOH_03617	CDS	561				hypothetical protein
EHGGDNOH_03618	CDS	369	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
EHGGDNOH_03619	CDS	1515	rqcH		COG1293	Rqc2 RqcH
EHGGDNOH_03620	CDS	264				hypothetical protein
EHGGDNOH_03621	CDS	780	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
EHGGDNOH_03622	CDS	915	bmrU_1	2.7.1.-	COG1597	Putative lipid kinase BmrU
EHGGDNOH_03623	CDS	531	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
EHGGDNOH_03624	CDS	834	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
EHGGDNOH_03625	CDS	1032	nadA	2.5.1.72	COG0379	Quinolinate synthase A
EHGGDNOH_03626	CDS	1467	nadB	1.4.3.16	COG0029	L-aspartate oxidase
EHGGDNOH_03627	CDS	870	nadE_1	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
EHGGDNOH_03628	CDS	849	nadE_2	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
EHGGDNOH_03629	CDS	471				hypothetical protein
EHGGDNOH_03630	CDS	1032	yciC		COG0523	Putative metal chaperone YciC
EHGGDNOH_03631	CDS	453				hypothetical protein
EHGGDNOH_03632	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
EHGGDNOH_03633	CDS	348	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EHGGDNOH_03634	CDS	678	minC			septum site-determining protein MinC
EHGGDNOH_03635	CDS	441	rimP			Ribosome maturation factor RimP
EHGGDNOH_03636	CDS	1194	nusA		COG0195	Transcription termination/antitermination protein NusA
EHGGDNOH_03637	CDS	234				hypothetical protein
EHGGDNOH_03638	CDS	1728	infB		COG0532	Translation initiation factor IF-2
EHGGDNOH_03639	CDS	339				hypothetical protein
EHGGDNOH_03640	CDS	2247	secDF		COG0341	Protein translocase subunit SecDF
EHGGDNOH_03641	CDS	1332				hypothetical protein
EHGGDNOH_03642	CDS	714				hypothetical protein
EHGGDNOH_03643	CDS	321				hypothetical protein
EHGGDNOH_03644	CDS	324				hypothetical protein
EHGGDNOH_03645	CDS	2157	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
EHGGDNOH_03646	CDS	1926	uup_2		COG0488	ABC transporter ATP-binding protein uup
EHGGDNOH_03647	CDS	684	cutC_2			Copper homeostasis protein CutC
EHGGDNOH_03648	CDS	744	cutC_3			Copper homeostasis protein CutC
EHGGDNOH_03649	CDS	1440	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
EHGGDNOH_03650	CDS	1422		7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit 13
EHGGDNOH_03651	CDS	1860		7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit 12
EHGGDNOH_03652	CDS	303		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
EHGGDNOH_03653	CDS	570	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
EHGGDNOH_03654	CDS	531	nqo9	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit 9
EHGGDNOH_03655	CDS	1137	nqo8	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit 8
EHGGDNOH_03656	CDS	2157	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit 3
EHGGDNOH_03657	CDS	1335	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit 1
EHGGDNOH_03658	CDS	612	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit 2
EHGGDNOH_03659	CDS	495				hypothetical protein
EHGGDNOH_03660	CDS	1203	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
EHGGDNOH_03661	CDS	615	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
EHGGDNOH_03662	CDS	537	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
EHGGDNOH_03663	CDS	351	nqo7	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit 7
EHGGDNOH_03664	CDS	789				hypothetical protein
EHGGDNOH_03665	CDS	1143	sasA_31	2.7.-.-		Adaptive-response sensory-kinase SasA
EHGGDNOH_03666	CDS	2229	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
EHGGDNOH_03667	CDS	711	adk_1	2.7.4.3		Adenylate kinase
EHGGDNOH_03668	CDS	1344	radA	3.6.4.-	COG1066	DNA repair protein RadA
EHGGDNOH_03669	CDS	1044		3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein
EHGGDNOH_03670	CDS	1194	macB_5	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
EHGGDNOH_03671	CDS	675	yknY_7	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
EHGGDNOH_03672	CDS	1278	yknX_2		COG0845	Putative efflux system component YknX
EHGGDNOH_03673	CDS	1002				hypothetical protein
EHGGDNOH_03674	CDS	1245				hypothetical protein
EHGGDNOH_03675	CDS	1332	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
EHGGDNOH_03676	CDS	1428	bprV_1	3.4.21.-	COG1404	Extracellular basic protease
EHGGDNOH_03677	CDS	942	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
EHGGDNOH_03678	CDS	624				hypothetical protein
EHGGDNOH_03679	CDS	828	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
EHGGDNOH_03680	CDS	480				hypothetical protein
EHGGDNOH_03681	CDS	951	ctaA	1.3.-.-		Heme A synthase
EHGGDNOH_03682	CDS	891	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
EHGGDNOH_03683	CDS	1230	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EHGGDNOH_03684	CDS	2421	caaA	1.9.3.1	COG0843	Cytochrome c oxidase polypeptide I+III
EHGGDNOH_03685	CDS	588				hypothetical protein
EHGGDNOH_03686	CDS	378				hypothetical protein
EHGGDNOH_03687	CDS	1137				hypothetical protein
EHGGDNOH_03688	CDS	537	yfiT_1	3.-.-.-		Putative metal-dependent hydrolase YfiT
EHGGDNOH_03689	CDS	1104				hypothetical protein
EHGGDNOH_03690	CDS	543	rpoE_1		COG1595	ECF RNA polymerase sigma-E factor
EHGGDNOH_03691	CDS	267				hypothetical protein
EHGGDNOH_03692	CDS	768				hypothetical protein
EHGGDNOH_03693	CDS	1254				hypothetical protein
EHGGDNOH_03694	CDS	1167				hypothetical protein
EHGGDNOH_03695	CDS	489				hypothetical protein
EHGGDNOH_03696	CDS	816				hypothetical protein
EHGGDNOH_03697	CDS	639	tdk	2.7.1.21	COG1435	Thymidine kinase
EHGGDNOH_03698	CDS	1245	tetA_4			Tetracycline resistance protein, class C
EHGGDNOH_03699	tRNA	75				tRNA-Glu(ttc)
EHGGDNOH_03700	CDS	465				hypothetical protein
EHGGDNOH_03701	CDS	513				hypothetical protein
EHGGDNOH_03702	CDS	933	trxB_3	1.8.1.9		Thioredoxin reductase
EHGGDNOH_03703	CDS	1653	pnp_3	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EHGGDNOH_03704	CDS	1425	bamB_2			Outer membrane protein assembly factor BamB
