locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBPMBNNM_01613	CDS	864				hypothetical protein
EBPMBNNM_01614	CDS	531	pyrE_3	2.4.2.10		Orotate phosphoribosyltransferase
EBPMBNNM_01615	CDS	501				hypothetical protein
EBPMBNNM_01616	CDS	978				hypothetical protein
EBPMBNNM_01617	CDS	720				hypothetical protein
EBPMBNNM_01618	CDS	627	lytF	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
EBPMBNNM_01619	CDS	417				hypothetical protein
EBPMBNNM_01620	CDS	693	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
EBPMBNNM_01621	CDS	996				hypothetical protein
EBPMBNNM_01622	CDS	1248	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
EBPMBNNM_01623	CDS	396				hypothetical protein
EBPMBNNM_01624	CDS	912				hypothetical protein
EBPMBNNM_01625	CDS	498				hypothetical protein
EBPMBNNM_01626	CDS	1086	bkdA	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
EBPMBNNM_01627	CDS	1005	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
EBPMBNNM_01628	CDS	1182	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
EBPMBNNM_01629	CDS	924				hypothetical protein
EBPMBNNM_01630	CDS	1581	yidC			Membrane protein insertase YidC
EBPMBNNM_01631	CDS	282	yidD			Putative membrane protein insertion efficiency factor
EBPMBNNM_01632	CDS	447	rnpA	3.1.26.5		Ribonuclease P protein component
EBPMBNNM_01633	CDS	144	rpmH		COG0230	50S ribosomal protein L34
EBPMBNNM_01634	CDS	1050	apbC		COG0489	Iron-sulfur cluster carrier protein
EBPMBNNM_01635	CDS	660				hypothetical protein
EBPMBNNM_01636	CDS	609				hypothetical protein
EBPMBNNM_01637	CDS	1089	aroA_2		COG1605	Protein AroA(G)
EBPMBNNM_01638	CDS	435	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
EBPMBNNM_01639	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
EBPMBNNM_01640	CDS	513				hypothetical protein
EBPMBNNM_01641	CDS	984	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
EBPMBNNM_01642	tRNA	74				tRNA-Gln(ctg)
EBPMBNNM_01643	CDS	1764	pnp_3	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EBPMBNNM_01644	CDS	984		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
EBPMBNNM_01645	CDS	2232	comEC		COG0658	ComE operon protein 3
EBPMBNNM_01646	CDS	378				hypothetical protein
EBPMBNNM_01647	CDS	912	yedA			putative inner membrane transporter YedA
EBPMBNNM_01648	CDS	300				hypothetical protein
EBPMBNNM_01649	CDS	1074				hypothetical protein
EBPMBNNM_01650	CDS	1416	ktrB		COG0168	Ktr system potassium uptake protein B
EBPMBNNM_01651	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
EBPMBNNM_01652	CDS	459				hypothetical protein
EBPMBNNM_01653	CDS	804	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
EBPMBNNM_01654	CDS	789	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
EBPMBNNM_01655	CDS	528	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
EBPMBNNM_01656	CDS	270	arsB_1		COG1055	Arsenical pump membrane protein
EBPMBNNM_01657	CDS	636	arsB_2		COG1055	Arsenical pump membrane protein
EBPMBNNM_01658	CDS	423				hypothetical protein
EBPMBNNM_01659	CDS	339				hypothetical protein
EBPMBNNM_01660	CDS	1698				hypothetical protein
EBPMBNNM_01661	CDS	1083				hypothetical protein
EBPMBNNM_01662	CDS	798	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
EBPMBNNM_01663	CDS	717	deoD_2	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
EBPMBNNM_01664	CDS	1221				hypothetical protein
EBPMBNNM_01665	CDS	333				hypothetical protein
EBPMBNNM_01666	CDS	2109				hypothetical protein
EBPMBNNM_01667	CDS	1026				hypothetical protein
EBPMBNNM_01668	tRNA	77				tRNA-Arg(ccg)
EBPMBNNM_01669	CDS	1923	prsA	5.2.1.8		Foldase protein PrsA
EBPMBNNM_01670	CDS	1002	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
EBPMBNNM_01671	CDS	732				hypothetical protein
EBPMBNNM_01672	CDS	966	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
EBPMBNNM_01673	CDS	1032	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
EBPMBNNM_01674	CDS	897	eamA		COG0697	putative amino-acid metabolite efflux pump
EBPMBNNM_01675	CDS	996	rbn	3.1.-.-	COG1234	Ribonuclease BN
EBPMBNNM_01676	CDS	792	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
EBPMBNNM_01677	CDS	1719	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
EBPMBNNM_01678	CDS	1167	fsr			Fosmidomycin resistance protein
EBPMBNNM_01679	CDS	501				hypothetical protein
EBPMBNNM_01680	CDS	678				hypothetical protein
EBPMBNNM_01681	CDS	939		3.6.-.-	COG1703	putative GTPase
EBPMBNNM_01682	CDS	1596				hypothetical protein
EBPMBNNM_01683	CDS	714	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
EBPMBNNM_01684	CDS	1068	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
EBPMBNNM_01685	CDS	705	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
EBPMBNNM_01686	CDS	990				hypothetical protein
EBPMBNNM_01687	CDS	789				hypothetical protein
EBPMBNNM_01688	CDS	1077	recF		COG1195	DNA replication and repair protein RecF
EBPMBNNM_01689	CDS	864				hypothetical protein
EBPMBNNM_01690	CDS	1224	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
EBPMBNNM_01691	CDS	675	rnhB	3.1.26.4	COG0164	Ribonuclease HII
EBPMBNNM_01692	CDS	207				hypothetical protein
EBPMBNNM_01693	CDS	1788	lepA	3.6.5.-	COG0481	Elongation factor 4
EBPMBNNM_01694	CDS	1095	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EBPMBNNM_01695	CDS	585	desR_2		COG2197	Transcriptional regulatory protein DesR
EBPMBNNM_01696	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
EBPMBNNM_01697	CDS	633	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
EBPMBNNM_01698	CDS	756				hypothetical protein
EBPMBNNM_01699	CDS	1071	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
EBPMBNNM_01700	CDS	1329	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
EBPMBNNM_01701	CDS	888	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EBPMBNNM_01702	CDS	750	ftsQ			Cell division protein FtsQ
EBPMBNNM_01703	CDS	1347	ftsA_1		COG0849	Cell division protein FtsA
EBPMBNNM_01704	CDS	1086	ftsZ		COG0206	Cell division protein FtsZ
EBPMBNNM_01705	CDS	1155	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
EBPMBNNM_01706	CDS	1011	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
EBPMBNNM_01707	CDS	843	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
EBPMBNNM_01708	CDS	234				hypothetical protein
EBPMBNNM_01709	CDS	429				hypothetical protein
EBPMBNNM_01710	CDS	447	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EBPMBNNM_01711	CDS	447				hypothetical protein
EBPMBNNM_01712	CDS	2919				hypothetical protein
EBPMBNNM_01713	CDS	984				hypothetical protein
EBPMBNNM_01714	CDS	831				hypothetical protein
EBPMBNNM_01715	CDS	537				hypothetical protein
EBPMBNNM_01716	CDS	201	ybcJ		COG2501	putative protein YbcJ
EBPMBNNM_01717	CDS	543				hypothetical protein
EBPMBNNM_01718	CDS	729				hypothetical protein
EBPMBNNM_01719	CDS	333	fbp	5.2.1.8	COG0545	FK506-binding protein
EBPMBNNM_01720	CDS	252				hypothetical protein
EBPMBNNM_01721	CDS	951	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
EBPMBNNM_01722	CDS	558				hypothetical protein
EBPMBNNM_01723	CDS	3033				hypothetical protein
EBPMBNNM_01724	CDS	1791				hypothetical protein
EBPMBNNM_01725	CDS	837	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EBPMBNNM_01726	CDS	969	cysK	2.5.1.47		Cysteine synthase
EBPMBNNM_01727	CDS	702				hypothetical protein
EBPMBNNM_01728	CDS	1290				hypothetical protein
EBPMBNNM_01729	CDS	630		3.2.2.-		Putative 3-methyladenine DNA glycosylase
EBPMBNNM_01730	CDS	1149				hypothetical protein
EBPMBNNM_01731	CDS	876				hypothetical protein
EBPMBNNM_01732	CDS	261				hypothetical protein
EBPMBNNM_01733	CDS	1335	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
EBPMBNNM_01734	CDS	1389				hypothetical protein
EBPMBNNM_01735	CDS	2724	xni	3.1.-.-		Flap endonuclease Xni
EBPMBNNM_01736	CDS	600		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
EBPMBNNM_01737	CDS	1023				hypothetical protein
EBPMBNNM_01738	CDS	342				hypothetical protein
EBPMBNNM_01739	CDS	129				hypothetical protein
EBPMBNNM_01740	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
EBPMBNNM_01741	CDS	504				hypothetical protein
EBPMBNNM_01742	CDS	1146				hypothetical protein
EBPMBNNM_01743	CDS	258			COG1662	IS1 family transposase ISDge2
EBPMBNNM_01744	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_01745	CDS	960				hypothetical protein
EBPMBNNM_01746	CDS	741	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
EBPMBNNM_01747	CDS	1242	natB	7.2.2.4	COG1668	ABC transporter permease protein NatB
EBPMBNNM_01748	CDS	1692				hypothetical protein
EBPMBNNM_01749	CDS	135				hypothetical protein
EBPMBNNM_01750	CDS	771				hypothetical protein
EBPMBNNM_01751	CDS	1089	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
EBPMBNNM_01752	CDS	264				hypothetical protein
EBPMBNNM_01753	CDS	1335				hypothetical protein
EBPMBNNM_01754	CDS	2721	acn	4.2.1.3	COG1048	Aconitate hydratase A
EBPMBNNM_01755	CDS	336				hypothetical protein
EBPMBNNM_01756	CDS	1062		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks11
EBPMBNNM_01757	CDS	903	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
EBPMBNNM_01758	CDS	831				hypothetical protein
EBPMBNNM_01759	CDS	327				hypothetical protein
EBPMBNNM_01760	CDS	441				hypothetical protein
EBPMBNNM_01761	CDS	417	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
EBPMBNNM_01762	CDS	1917				hypothetical protein
EBPMBNNM_01763	CDS	915	rfuD		COG1079	putative riboflavin import permease protein RfuD
EBPMBNNM_01764	CDS	990	catM			HTH-type transcriptional regulator CatM
EBPMBNNM_01765	CDS	321				hypothetical protein
EBPMBNNM_01766	CDS	1335				hypothetical protein
EBPMBNNM_01767	CDS	291	rbfA		COG0858	Ribosome-binding factor A
EBPMBNNM_01768	CDS	417		3.1.-.-	COG0824	Putative esterase
EBPMBNNM_01769	CDS	477				hypothetical protein
EBPMBNNM_01770	CDS	1212				hypothetical protein
EBPMBNNM_01771	CDS	798			COG3039	IS5 family transposase ISDge7
EBPMBNNM_01772	CDS	1131				hypothetical protein
EBPMBNNM_01773	CDS	1092				IS701 family transposase ISDge5
EBPMBNNM_01774	CDS	858	xerD		COG4974	Tyrosine recombinase XerD
EBPMBNNM_01775	CDS	3021				Tn3 family transposase TnBth1
EBPMBNNM_01776	CDS	1695				hypothetical protein
EBPMBNNM_01777	CDS	1056				hypothetical protein
EBPMBNNM_01778	CDS	666	vraR			Response regulator protein VraR
EBPMBNNM_01779	CDS	492				hypothetical protein
EBPMBNNM_01780	CDS	834				hypothetical protein
EBPMBNNM_01781	CDS	1023	yhdN_2	1.1.1.-	COG0667	Aldo-keto reductase YhdN
EBPMBNNM_01782	CDS	363				hypothetical protein
EBPMBNNM_01783	CDS	1116				hypothetical protein
EBPMBNNM_01784	CDS	1494	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
EBPMBNNM_01785	CDS	579				hypothetical protein
EBPMBNNM_01786	CDS	1515	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
EBPMBNNM_01787	CDS	723				hypothetical protein
EBPMBNNM_01788	CDS	588	mug_1	3.2.2.28		G/U mismatch-specific DNA glycosylase
EBPMBNNM_01789	CDS	597	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
EBPMBNNM_01790	CDS	930				hypothetical protein
EBPMBNNM_01791	CDS	333				putative protein
EBPMBNNM_01792	CDS	1617				putative protein
EBPMBNNM_01793	CDS	1290	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
EBPMBNNM_01794	CDS	777				hypothetical protein
EBPMBNNM_01795	CDS	1179	ftsA_2			Cell division protein FtsA
EBPMBNNM_01796	CDS	726				hypothetical protein
EBPMBNNM_01797	CDS	633				hypothetical protein
EBPMBNNM_01798	CDS	1194				hypothetical protein
EBPMBNNM_01799	CDS	2022			COG4964	putative type IV piliation system protein
EBPMBNNM_01800	CDS	1149	aroC	4.2.3.5	COG0082	Chorismate synthase
EBPMBNNM_01801	CDS	714	aroK	2.7.1.71		Shikimate kinase
EBPMBNNM_01802	CDS	1107	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
EBPMBNNM_01803	CDS	429	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
EBPMBNNM_01804	CDS	444	rplM		COG0102	50S ribosomal protein L13
EBPMBNNM_01805	CDS	396	rpsI		COG0103	30S ribosomal protein S9
EBPMBNNM_01806	CDS	1452	modF		COG1119	ABC transporter ATP-binding protein ModF
EBPMBNNM_01807	CDS	801	cof_1	3.6.1.-	COG0561	HMP-PP phosphatase
EBPMBNNM_01808	CDS	477	rplS		COG0335	50S ribosomal protein L19
EBPMBNNM_01809	CDS	771				hypothetical protein
EBPMBNNM_01810	CDS	528				hypothetical protein
EBPMBNNM_01811	CDS	717	lipB	2.3.1.181	COG0321	Octanoyltransferase
EBPMBNNM_01812	CDS	987	lipA	2.8.1.8	COG0320	Lipoyl synthase
EBPMBNNM_01813	CDS	510				hypothetical protein
EBPMBNNM_01814	tRNA	77				tRNA-Ile(gat)
EBPMBNNM_01815	CDS	1161				hypothetical protein
EBPMBNNM_01816	CDS	285				hypothetical protein
EBPMBNNM_01817	CDS	3066	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
EBPMBNNM_01818	CDS	639				hypothetical protein
EBPMBNNM_01819	CDS	999				hypothetical protein
EBPMBNNM_01820	CDS	774	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
EBPMBNNM_01821	CDS	1911	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EBPMBNNM_01822	CDS	708				hypothetical protein
EBPMBNNM_01823	CDS	1911				hypothetical protein
EBPMBNNM_01824	CDS	417	tolR			Tol-Pal system protein TolR
EBPMBNNM_01825	CDS	693	tolQ			Tol-Pal system protein TolQ
EBPMBNNM_01826	CDS	2013				hypothetical protein
EBPMBNNM_01827	CDS	1077				hypothetical protein
EBPMBNNM_01828	CDS	1728				hypothetical protein
EBPMBNNM_01829	CDS	1176	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
EBPMBNNM_01830	CDS	1968	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EBPMBNNM_01831	CDS	1593	actP_2		COG4147	Cation/acetate symporter ActP
EBPMBNNM_01832	CDS	300				hypothetical protein
EBPMBNNM_01833	CDS	1002	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
EBPMBNNM_01834	CDS	693	nagR_1		COG2188	HTH-type transcriptional repressor NagR
EBPMBNNM_01835	CDS	636				hypothetical protein
EBPMBNNM_01836	CDS	1479				hypothetical protein
EBPMBNNM_01837	CDS	1161				hypothetical protein
EBPMBNNM_01838	CDS	1224				hypothetical protein
EBPMBNNM_01839	CDS	2811	lptD			LPS-assembly protein LptD
EBPMBNNM_01840	CDS	1113				hypothetical protein
EBPMBNNM_01841	CDS	1017				hypothetical protein
EBPMBNNM_01842	tRNA	76				tRNA-Asp(gtc)
EBPMBNNM_01843	CDS	1908	speA	4.1.1.19		Biosynthetic arginine decarboxylase
EBPMBNNM_01844	CDS	420				hypothetical protein
EBPMBNNM_01845	CDS	360	nrdI		COG1780	Protein NrdI
EBPMBNNM_01846	CDS	2100	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
EBPMBNNM_01847	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
EBPMBNNM_01848	CDS	261				hypothetical protein
EBPMBNNM_01849	CDS	1233	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
EBPMBNNM_01850	CDS	381				hypothetical protein
EBPMBNNM_01851	CDS	1263				hypothetical protein
EBPMBNNM_01852	CDS	621				hypothetical protein
EBPMBNNM_01853	CDS	645				hypothetical protein
EBPMBNNM_01854	CDS	1020	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
EBPMBNNM_01855	CDS	300				hypothetical protein
EBPMBNNM_01856	CDS	1059			COG3385	IS4 family transposase ISDge9
EBPMBNNM_01857	CDS	1062				hypothetical protein
EBPMBNNM_01858	CDS	543				hypothetical protein
EBPMBNNM_01859	CDS	960				hypothetical protein
EBPMBNNM_01860	CDS	642	plsY_3	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
EBPMBNNM_01861	CDS	1464				hypothetical protein
EBPMBNNM_01862	CDS	477				hypothetical protein
EBPMBNNM_01863	CDS	375				hypothetical protein
EBPMBNNM_01864	CDS	954				hypothetical protein
EBPMBNNM_01865	CDS	2832				hypothetical protein
EBPMBNNM_01866	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
EBPMBNNM_01867	CDS	978				hypothetical protein
EBPMBNNM_01868	CDS	735				hypothetical protein
EBPMBNNM_01869	CDS	786	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
EBPMBNNM_01870	CDS	636				hypothetical protein
EBPMBNNM_01871	CDS	666	aqpZ			Aquaporin Z
EBPMBNNM_01872	tRNA	77				tRNA-Arg(acg)
EBPMBNNM_01873	tRNA	93				tRNA-Ser(gct)
EBPMBNNM_01874	tRNA	88				tRNA-Ser(tga)
EBPMBNNM_01875	CDS	1263				hypothetical protein
EBPMBNNM_01876	CDS	618	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
EBPMBNNM_01877	CDS	957	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
EBPMBNNM_01878	CDS	747	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
EBPMBNNM_01879	CDS	1158				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EBPMBNNM_01880	CDS	873				hypothetical protein
EBPMBNNM_01881	CDS	885	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EBPMBNNM_01882	CDS	1092				IS701 family transposase ISDge5
EBPMBNNM_01883	CDS	582				hypothetical protein
EBPMBNNM_01884	CDS	912	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
EBPMBNNM_01885	CDS	840	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
EBPMBNNM_01886	CDS	936	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EBPMBNNM_01887	CDS	774				hypothetical protein
EBPMBNNM_01888	CDS	477	gfh1_2		COG0782	Transcription inhibitor protein Gfh1
EBPMBNNM_01889	CDS	561				hypothetical protein
EBPMBNNM_01890	CDS	591	mglA		COG1100	Mutual gliding-motility protein MglA
EBPMBNNM_01891	CDS	486				hypothetical protein
EBPMBNNM_01892	CDS	1914				hypothetical protein
EBPMBNNM_01893	CDS	543		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
EBPMBNNM_01894	CDS	897	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
EBPMBNNM_01895	CDS	171				hypothetical protein
EBPMBNNM_01896	CDS	1068	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
EBPMBNNM_01897	CDS	624				hypothetical protein
EBPMBNNM_01898	CDS	321				hypothetical protein
EBPMBNNM_01899	CDS	573				hypothetical protein
EBPMBNNM_01900	CDS	930	era		COG1159	GTPase Era
EBPMBNNM_01901	CDS	756	petJ_2			Cytochrome c6
EBPMBNNM_01902	CDS	1581		1.4.3.2	COG1231	L-amino acid oxidase
EBPMBNNM_01903	CDS	417				hypothetical protein
EBPMBNNM_01904	CDS	513	yfiT	3.-.-.-		Putative metal-dependent hydrolase YfiT
EBPMBNNM_01905	CDS	360	ypjD		COG1694	putative protein YpjD
EBPMBNNM_01906	CDS	489				hypothetical protein
EBPMBNNM_01907	CDS	1872	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
EBPMBNNM_01908	CDS	1185				hypothetical protein
EBPMBNNM_01909	CDS	1035	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
EBPMBNNM_01910	CDS	585				hypothetical protein
EBPMBNNM_01911	CDS	339				hypothetical protein
EBPMBNNM_01912	CDS	333	trxA		COG0526	Thioredoxin
EBPMBNNM_01913	CDS	564				hypothetical protein
EBPMBNNM_01914	CDS	351	rplQ		COG0203	50S ribosomal protein L17
EBPMBNNM_01915	CDS	996	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
EBPMBNNM_01916	CDS	621	rpsD		COG0522	30S ribosomal protein S4
EBPMBNNM_01917	CDS	396	rpsK		COG0100	30S ribosomal protein S11
EBPMBNNM_01918	CDS	381	rpsM		COG0099	30S ribosomal protein S13
EBPMBNNM_01919	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
EBPMBNNM_01920	CDS	258	infA		COG0361	Translation initiation factor IF-1
EBPMBNNM_01921	CDS	594	adk	2.7.4.3	COG0563	Adenylate kinase
EBPMBNNM_01922	CDS	1326	secY		COG0201	Protein translocase subunit SecY
EBPMBNNM_01923	CDS	465	rplO		COG0200	50S ribosomal protein L15
EBPMBNNM_01924	CDS	189	rpmD		COG1841	50S ribosomal protein L30
EBPMBNNM_01925	CDS	534	rpsE		COG0098	30S ribosomal protein S5
EBPMBNNM_01926	CDS	339	rplR		COG0256	50S ribosomal protein L18
EBPMBNNM_01927	CDS	558	rplF		COG0097	50S ribosomal protein L6
EBPMBNNM_01928	CDS	402	rpsH		COG0096	30S ribosomal protein S8
EBPMBNNM_01929	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
EBPMBNNM_01930	CDS	540	rplE		COG0094	50S ribosomal protein L5
EBPMBNNM_01931	CDS	348	rplX		COG0198	50S ribosomal protein L24
EBPMBNNM_01932	CDS	405	rplN		COG0093	50S ribosomal protein L14
EBPMBNNM_01933	CDS	285	rpsQ		COG0186	30S ribosomal protein S17
EBPMBNNM_01934	CDS	225	rpmC		COG0255	50S ribosomal protein L29
EBPMBNNM_01935	CDS	426	rplP		COG0197	50S ribosomal protein L16
EBPMBNNM_01936	CDS	747	rpsC		COG0092	30S ribosomal protein S3
EBPMBNNM_01937	CDS	420	rplV		COG0091	50S ribosomal protein L22
EBPMBNNM_01938	CDS	288	rpsS		COG0185	30S ribosomal protein S19
EBPMBNNM_01939	CDS	834	rplB		COG0090	50S ribosomal protein L2
EBPMBNNM_01940	CDS	288	rplW		COG0089	50S ribosomal protein L23
EBPMBNNM_01941	CDS	642	rplD		COG0088	50S ribosomal protein L4
EBPMBNNM_01942	CDS	624	rplC		COG0087	50S ribosomal protein L3
EBPMBNNM_01943	CDS	324	rpsJ		COG0051	30S ribosomal protein S10
EBPMBNNM_01944	CDS	1218	tufA_2		COG0050	Elongation factor Tu-A
EBPMBNNM_01945	CDS	417				hypothetical protein
EBPMBNNM_01946	CDS	2091	fusA_2		COG0480	Elongation factor G
EBPMBNNM_01947	CDS	471	rpsG		COG0049	30S ribosomal protein S7
EBPMBNNM_01948	CDS	411	rpsL		COG0048	30S ribosomal protein S12
EBPMBNNM_01949	CDS	462				hypothetical protein
EBPMBNNM_01950	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
EBPMBNNM_01951	CDS	111				hypothetical protein
EBPMBNNM_01952	CDS	1005		3.1.3.11	COG1494	D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase
EBPMBNNM_01953	CDS	318				hypothetical protein
EBPMBNNM_01954	CDS	936				IS66 family transposase ISDge4
EBPMBNNM_01955	CDS	609		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
EBPMBNNM_01956	CDS	750				hypothetical protein
EBPMBNNM_01957	CDS	561	dcd	3.5.4.13		dCTP deaminase
EBPMBNNM_01958	CDS	222				hypothetical protein
EBPMBNNM_01959	CDS	435				hypothetical protein
EBPMBNNM_01960	CDS	1176	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
EBPMBNNM_01961	CDS	723				hypothetical protein
EBPMBNNM_01962	CDS	555				hypothetical protein
EBPMBNNM_01963	CDS	1785	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EBPMBNNM_01964	CDS	2718	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
EBPMBNNM_01965	CDS	894	hcaR			Hca operon transcriptional activator HcaR
EBPMBNNM_01966	CDS	492				hypothetical protein
EBPMBNNM_01967	CDS	2031	uvrB		COG0556	UvrABC system protein B
EBPMBNNM_01968	CDS	1272	pyrP			Uracil permease
EBPMBNNM_01969	CDS	396	rnc	3.1.26.3		Ribonuclease 3
EBPMBNNM_01970	CDS	669	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
EBPMBNNM_01971	CDS	342				hypothetical protein
EBPMBNNM_01972	CDS	2460	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
EBPMBNNM_01973	CDS	870	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
EBPMBNNM_01974	CDS	513				hypothetical protein
EBPMBNNM_01975	CDS	825				hypothetical protein
EBPMBNNM_01976	CDS	420	rcp1_3			Response regulator rcp1
EBPMBNNM_01977	CDS	792	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
EBPMBNNM_01978	CDS	657	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
EBPMBNNM_01979	CDS	438				hypothetical protein
EBPMBNNM_01980	CDS	555		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
EBPMBNNM_01981	CDS	531				hypothetical protein
