locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBFOMCPF_02983	CDS	1512	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
IBFOMCPF_02984	CDS	1995	nuoL_1	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
IBFOMCPF_02985	CDS	309	nuoK_1	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
IBFOMCPF_02986	CDS	615	nuoJ_1	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
IBFOMCPF_02987	CDS	492	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
IBFOMCPF_02988	CDS	1044	nuoH_1	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
IBFOMCPF_02989	CDS	2082	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
IBFOMCPF_02990	CDS	642				hypothetical protein
IBFOMCPF_02991	CDS	1305	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase chain 1
IBFOMCPF_02992	CDS	819	nqo2_1	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
IBFOMCPF_02993	CDS	255				hypothetical protein
IBFOMCPF_02994	CDS	1191	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
IBFOMCPF_02995	CDS	606	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
IBFOMCPF_02996	CDS	579	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
IBFOMCPF_02997	CDS	366	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
IBFOMCPF_02998	tRNA	77				tRNA-Asp(gtc)
IBFOMCPF_02999	tRNA	77				tRNA-Asp(gtc)
IBFOMCPF_03000	tRNA	76				tRNA-Val(tac)
IBFOMCPF_03001	CDS	399				hypothetical protein
IBFOMCPF_03002	CDS	3462				hypothetical protein
IBFOMCPF_03003	CDS	1293				hypothetical protein
IBFOMCPF_03004	CDS	474	slyA_1			Transcriptional regulator SlyA
IBFOMCPF_03005	CDS	2193				hypothetical protein
IBFOMCPF_03006	CDS	273	hupB		COG0776	DNA-binding protein HRm
IBFOMCPF_03007	CDS	2421	lon	3.4.21.53		Lon protease
IBFOMCPF_03008	CDS	1278	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
IBFOMCPF_03009	CDS	627	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
IBFOMCPF_03010	CDS	1557	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
IBFOMCPF_03011	CDS	858				hypothetical protein
IBFOMCPF_03012	CDS	1248	pksS	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
IBFOMCPF_03013	CDS	342				hypothetical protein
IBFOMCPF_03014	CDS	1281		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
IBFOMCPF_03015	CDS	429	yccU		COG1832	putative protein YccU
IBFOMCPF_03016	CDS	837				hypothetical protein
IBFOMCPF_03017	CDS	822	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
IBFOMCPF_03018	CDS	432				hypothetical protein
IBFOMCPF_03019	CDS	465	rplM		COG0102	50S ribosomal protein L13
IBFOMCPF_03020	CDS	468	rpsI		COG0103	30S ribosomal protein S9
IBFOMCPF_03021	CDS	957	speB	3.5.3.11	COG0010	Agmatinase
IBFOMCPF_03022	CDS	933	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
IBFOMCPF_03023	CDS	1104	ctaA	1.3.-.-	COG1612	Heme A synthase
IBFOMCPF_03024	CDS	213				hypothetical protein
IBFOMCPF_03025	CDS	741				hypothetical protein
IBFOMCPF_03026	CDS	1248				hypothetical protein
IBFOMCPF_03027	CDS	2139				hypothetical protein
IBFOMCPF_03028	CDS	576				hypothetical protein
IBFOMCPF_03029	CDS	1170	mshA_15	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IBFOMCPF_03030	CDS	1563				hypothetical protein
IBFOMCPF_03031	CDS	1245				hypothetical protein
IBFOMCPF_03032	CDS	1176	mshA_16	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IBFOMCPF_03033	CDS	210				hypothetical protein
IBFOMCPF_03034	CDS	279				hypothetical protein
IBFOMCPF_03035	tRNA	77				tRNA-Pro(ggg)
IBFOMCPF_03036	CDS	216				hypothetical protein
IBFOMCPF_03037	CDS	531				hypothetical protein
IBFOMCPF_03038	CDS	339	ihfA		COG0776	Integration host factor subunit alpha
IBFOMCPF_03039	CDS	972	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
IBFOMCPF_03040	CDS	1044	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
IBFOMCPF_03041	CDS	552				hypothetical protein
IBFOMCPF_03042	CDS	537				hypothetical protein
IBFOMCPF_03043	CDS	507	bamE			Outer membrane protein assembly factor BamE
IBFOMCPF_03044	CDS	2136	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
IBFOMCPF_03045	CDS	1227	rfnT			Riboflavin transporter RfnT
IBFOMCPF_03046	CDS	483	nusB		COG0781	Transcription antitermination protein NusB
IBFOMCPF_03047	CDS	462	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
IBFOMCPF_03048	CDS	504				hypothetical protein
IBFOMCPF_03049	CDS	540				hypothetical protein
IBFOMCPF_03050	CDS	351				hypothetical protein
IBFOMCPF_03051	CDS	621	ribE	2.5.1.9		Riboflavin synthase
IBFOMCPF_03052	CDS	1185	ribD		COG0117	Riboflavin biosynthesis protein RibD
IBFOMCPF_03053	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
IBFOMCPF_03054	CDS	1296	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
IBFOMCPF_03055	CDS	1332				hypothetical protein
IBFOMCPF_03056	CDS	513				hypothetical protein
IBFOMCPF_03057	CDS	438				hypothetical protein
IBFOMCPF_03058	CDS	1143	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
IBFOMCPF_03059	CDS	465				hypothetical protein
IBFOMCPF_03060	CDS	780	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
IBFOMCPF_03061	CDS	906				hypothetical protein
IBFOMCPF_03062	CDS	330				hypothetical protein
IBFOMCPF_03063	CDS	2277	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
IBFOMCPF_03064	CDS	1191				hypothetical protein
IBFOMCPF_03065	CDS	219				hypothetical protein
IBFOMCPF_03066	CDS	1629	groL2		COG0459	60 kDa chaperonin 2
IBFOMCPF_03067	CDS	381				hypothetical protein
IBFOMCPF_03068	tRNA	99				tRNA-Ala(agc)
IBFOMCPF_03069	CDS	1236	ycaD_3			putative MFS-type transporter YcaD
IBFOMCPF_03070	CDS	1464	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
IBFOMCPF_03071	CDS	1152	rnd_1	3.1.13.5	COG0349	Ribonuclease D
IBFOMCPF_03072	CDS	1092				hypothetical protein
IBFOMCPF_03073	CDS	1359				hypothetical protein
IBFOMCPF_03074	CDS	1524	gppA_1	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
IBFOMCPF_03075	CDS	2211	ppk	2.7.4.1	COG0855	Polyphosphate kinase
IBFOMCPF_03076	CDS	690				hypothetical protein
IBFOMCPF_03077	CDS	1140			COG0628	Putative transport protein
IBFOMCPF_03078	CDS	1071	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
IBFOMCPF_03079	CDS	663	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
IBFOMCPF_03080	CDS	1383				hypothetical protein
IBFOMCPF_03081	CDS	2607	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
IBFOMCPF_03082	CDS	597	nudK_2	3.6.1.-		GDP-mannose pyrophosphatase NudK
IBFOMCPF_03083	CDS	2133	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IBFOMCPF_03084	CDS	870	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
IBFOMCPF_03085	CDS	444				hypothetical protein
IBFOMCPF_03086	CDS	591		3.1.27.-		Ribonuclease
IBFOMCPF_03087	CDS	591	yibF		COG0625	putative GST-like protein YibF
IBFOMCPF_03088	CDS	639				hypothetical protein
IBFOMCPF_03089	CDS	765	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IBFOMCPF_03090	CDS	2025	uvrC		COG0322	UvrABC system protein C
IBFOMCPF_03091	CDS	609	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
IBFOMCPF_03092	CDS	261	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
IBFOMCPF_03093	CDS	468	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
IBFOMCPF_03094	CDS	624	livH_4		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IBFOMCPF_03095	CDS	186				hypothetical protein
IBFOMCPF_03096	CDS	561				hypothetical protein
IBFOMCPF_03097	CDS	504				hypothetical protein
IBFOMCPF_03098	CDS	423	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
IBFOMCPF_03099	CDS	690	ligE			Beta-etherase
IBFOMCPF_03100	CDS	513				hypothetical protein
IBFOMCPF_03101	CDS	2652	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
IBFOMCPF_03102	CDS	276				hypothetical protein
IBFOMCPF_03103	CDS	1890	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
IBFOMCPF_03104	CDS	840				hypothetical protein
IBFOMCPF_03105	CDS	927	araA	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
IBFOMCPF_03106	CDS	450				hypothetical protein
IBFOMCPF_03107	CDS	1494	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
IBFOMCPF_03108	CDS	1173				hypothetical protein
IBFOMCPF_03109	CDS	1083				hypothetical protein
IBFOMCPF_03110	CDS	2346	lptD			LPS-assembly protein LptD
IBFOMCPF_03111	CDS	948	surA	5.2.1.8		Chaperone SurA
IBFOMCPF_03112	CDS	1029	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
IBFOMCPF_03113	CDS	825	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
IBFOMCPF_03114	CDS	660	gmk	2.7.4.8	COG0194	Guanylate kinase
IBFOMCPF_03115	CDS	888				hypothetical protein
IBFOMCPF_03116	CDS	1200	mltG	4.2.2.-		Endolytic murein transglycosylase
IBFOMCPF_03117	CDS	1266	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
IBFOMCPF_03118	CDS	237	acpP		COG0236	Acyl carrier protein AcpP
IBFOMCPF_03119	CDS	738	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IBFOMCPF_03120	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
IBFOMCPF_03121	CDS	1044	tas		COG0667	Protein tas
IBFOMCPF_03122	CDS	333	yhjQ		COG1145	putative cysteine-rich protein YhjQ
IBFOMCPF_03123	CDS	450	rpsF		COG0360	30S ribosomal protein S6
IBFOMCPF_03124	CDS	249	rpsR		COG0238	30S ribosomal protein S18
IBFOMCPF_03125	CDS	954				hypothetical protein
IBFOMCPF_03126	CDS	576	rplI		COG0359	50S ribosomal protein L9
IBFOMCPF_03127	CDS	1068	emrA_2			Colistin resistance protein EmrA
IBFOMCPF_03128	CDS	1596	farB			Fatty acid resistance protein FarB
IBFOMCPF_03129	CDS	453	slyA_2			Transcriptional regulator SlyA
IBFOMCPF_03130	CDS	1500	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
IBFOMCPF_03131	CDS	303				hypothetical protein
IBFOMCPF_03132	CDS	654	ygaZ_2		COG1296	Inner membrane protein YgaZ
IBFOMCPF_03133	CDS	858	rhaS_5			HTH-type transcriptional activator RhaS
IBFOMCPF_03134	CDS	1140	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
IBFOMCPF_03135	CDS	1404	radA_2	3.6.4.-	COG1066	DNA repair protein RadA
IBFOMCPF_03136	CDS	600				hypothetical protein
IBFOMCPF_03137	CDS	1491	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
IBFOMCPF_03138	CDS	741	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
IBFOMCPF_03139	CDS	876				hypothetical protein
IBFOMCPF_03140	CDS	699	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
IBFOMCPF_03141	CDS	1884	atm1		COG5265	ATM1-type heavy metal exporter
IBFOMCPF_03142	CDS	1710				hypothetical protein
IBFOMCPF_03143	CDS	618				hypothetical protein
IBFOMCPF_03144	CDS	942	rarD		COG2962	Protein RarD
IBFOMCPF_03145	CDS	1617	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
IBFOMCPF_03146	CDS	963	pip_1	3.4.11.5		Proline iminopeptidase
IBFOMCPF_03147	CDS	501				hypothetical protein
IBFOMCPF_03148	CDS	480				hypothetical protein
IBFOMCPF_03149	CDS	483				hypothetical protein
IBFOMCPF_03150	CDS	1401	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
IBFOMCPF_03151	CDS	150				hypothetical protein
IBFOMCPF_03152	CDS	867				hypothetical protein
IBFOMCPF_03153	CDS	369				hypothetical protein
IBFOMCPF_03154	CDS	441				hypothetical protein
IBFOMCPF_03155	CDS	258				hypothetical protein
IBFOMCPF_03156	CDS	744				hypothetical protein
IBFOMCPF_03157	CDS	849	ygfZ		COG0354	tRNA-modifying protein YgfZ
IBFOMCPF_03158	CDS	609				hypothetical protein
IBFOMCPF_03159	tRNA	80				tRNA-Ala(cgc)
IBFOMCPF_03160	CDS	969				hypothetical protein
IBFOMCPF_03161	CDS	519	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
IBFOMCPF_03162	CDS	900	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
IBFOMCPF_03163	CDS	1599	nadB	1.4.3.16	COG0029	L-aspartate oxidase
IBFOMCPF_03164	CDS	1080	nadA	2.5.1.72	COG0379	Quinolinate synthase A
IBFOMCPF_03165	CDS	1239				L-lactate transporter
IBFOMCPF_03166	CDS	843	ycbX		COG0633	putative protein YcbX
IBFOMCPF_03167	CDS	657				hypothetical protein
IBFOMCPF_03168	CDS	2757				hypothetical protein
IBFOMCPF_03169	CDS	1230	lysA_1	4.1.1.20		Diaminopimelate decarboxylase
IBFOMCPF_03170	CDS	1176	aar_2	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
IBFOMCPF_03171	CDS	1368	mepA_1			Multidrug export protein MepA
IBFOMCPF_03172	CDS	1146				hypothetical protein
IBFOMCPF_03173	CDS	3942	dhbF		COG1020	Dimodular nonribosomal peptide synthase
IBFOMCPF_03174	CDS	1320	iucD	1.14.13.59	COG3486	L-lysine N6-monooxygenase
IBFOMCPF_03175	CDS	690				hypothetical protein
IBFOMCPF_03176	CDS	561				hypothetical protein
IBFOMCPF_03177	CDS	897	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
IBFOMCPF_03178	CDS	2130	fhuA_3		COG1629	Ferrichrome outer membrane transporter/phage receptor
IBFOMCPF_03179	CDS	2004				hypothetical protein
IBFOMCPF_03180	CDS	744	recO			DNA repair protein RecO
IBFOMCPF_03181	CDS	741				hypothetical protein
IBFOMCPF_03182	CDS	363				hypothetical protein
IBFOMCPF_03183	CDS	483				hypothetical protein
IBFOMCPF_03184	CDS	333				hypothetical protein
IBFOMCPF_03185	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
IBFOMCPF_03186	CDS	1314	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
IBFOMCPF_03187	CDS	315				hypothetical protein
IBFOMCPF_03188	CDS	2307	yhgF		COG2183	Protein YhgF
IBFOMCPF_03189	CDS	1257	cfa_1	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
IBFOMCPF_03190	CDS	999				hypothetical protein
IBFOMCPF_03191	CDS	930	era			GTPase Era
IBFOMCPF_03192	CDS	717	rnc	3.1.26.3	COG0571	Ribonuclease 3
IBFOMCPF_03193	CDS	744	lepB	3.4.21.89	COG0681	Signal peptidase I
IBFOMCPF_03194	CDS	420	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
IBFOMCPF_03195	CDS	558				hypothetical protein
IBFOMCPF_03196	CDS	108				hypothetical protein
IBFOMCPF_03197	CDS	153				hypothetical protein
IBFOMCPF_03198	CDS	2226	rsh	2.7.6.5		GTP pyrophosphokinase rsh
IBFOMCPF_03199	CDS	408	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
IBFOMCPF_03200	CDS	579				hypothetical protein
IBFOMCPF_03201	CDS	480	smpB			SsrA-binding protein
IBFOMCPF_03202	CDS	885	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
IBFOMCPF_03203	CDS	2013				hypothetical protein
IBFOMCPF_03204	CDS	489				Lectin-like protein BA14k
IBFOMCPF_03205	CDS	1032	ropA_1			Outer membrane protein IIIA
IBFOMCPF_03206	CDS	885	xerD_1		COG4974	Tyrosine recombinase XerD
IBFOMCPF_03207	CDS	1020	ropA_2			Outer membrane protein IIIA
IBFOMCPF_03208	CDS	144				hypothetical protein
IBFOMCPF_03209	CDS	582				hypothetical protein
IBFOMCPF_03210	CDS	294				hypothetical protein
IBFOMCPF_03211	tRNA	90				tRNA-Ser(gct)
IBFOMCPF_03212	CDS	1122	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
IBFOMCPF_03213	CDS	267				hypothetical protein
IBFOMCPF_03214	CDS	342				hypothetical protein
IBFOMCPF_03215	CDS	702	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IBFOMCPF_03216	CDS	174				hypothetical protein
IBFOMCPF_03217	CDS	174				hypothetical protein
IBFOMCPF_03218	CDS	321				hypothetical protein
IBFOMCPF_03219	CDS	1503	amn	3.2.2.4	COG0775	AMP nucleosidase
IBFOMCPF_03220	CDS	957				hypothetical protein
IBFOMCPF_03221	CDS	1020	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
IBFOMCPF_03222	CDS	1485	rgtA_2	2.4.1.-	COG1807	Lipopolysaccharide core galacturonosyltransferase RgtA
IBFOMCPF_03223	CDS	927	yegS	2.7.1.-		lipid kinase YegS
IBFOMCPF_03224	CDS	888	ousW_1		COG4176	Glycine betaine/choline transport system permease protein OusW
IBFOMCPF_03225	CDS	999				hypothetical protein
IBFOMCPF_03226	CDS	1665		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
IBFOMCPF_03227	CDS	1290	dnaK_1		COG0443	Chaperone protein DnaK
IBFOMCPF_03228	CDS	864				hypothetical protein
IBFOMCPF_03229	CDS	177				hypothetical protein
IBFOMCPF_03230	CDS	156				hypothetical protein
IBFOMCPF_03231	CDS	1290	ycaD_4			putative MFS-type transporter YcaD
IBFOMCPF_03232	CDS	939	cntI			Pseudopaline exporter CntI
IBFOMCPF_03233	CDS	2655	pepN	3.4.11.2	COG0308	Aminopeptidase N
IBFOMCPF_03234	CDS	2364	pleC	2.7.13.3		Non-motile and phage-resistance protein
IBFOMCPF_03235	CDS	2961	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
IBFOMCPF_03236	CDS	1398	mprB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
IBFOMCPF_03237	CDS	702	cusR		COG0745	Transcriptional regulatory protein CusR
IBFOMCPF_03238	CDS	1551	degQ_2	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
IBFOMCPF_03239	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
IBFOMCPF_03240	CDS	1983	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
IBFOMCPF_03241	CDS	453	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
IBFOMCPF_03242	CDS	1146				hypothetical protein
IBFOMCPF_03243	CDS	411				hypothetical protein
IBFOMCPF_03244	CDS	1386				hypothetical protein
IBFOMCPF_03245	CDS	672	phoP			Transcriptional regulatory protein PhoP
IBFOMCPF_03246	CDS	252				hypothetical protein
IBFOMCPF_03247	CDS	141				hypothetical protein
IBFOMCPF_03248	CDS	336				hypothetical protein
IBFOMCPF_03249	CDS	468				hypothetical protein
IBFOMCPF_03250	CDS	2214	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
IBFOMCPF_03251	CDS	588				hypothetical protein
IBFOMCPF_03252	CDS	546				hypothetical protein
IBFOMCPF_03253	CDS	171				hypothetical protein
IBFOMCPF_03254	CDS	285				hypothetical protein
IBFOMCPF_03255	CDS	651				hypothetical protein
IBFOMCPF_03256	CDS	1056				hypothetical protein
IBFOMCPF_03257	CDS	336				hypothetical protein
IBFOMCPF_03258	CDS	954				hypothetical protein
IBFOMCPF_03259	CDS	1596	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
IBFOMCPF_03260	CDS	438				hypothetical protein
IBFOMCPF_03261	CDS	423	sufE		COG2166	Cysteine desulfuration protein SufE
IBFOMCPF_03262	CDS	432	ros_2		COG4957	Transcriptional regulatory protein ros
IBFOMCPF_03263	CDS	351	mrpG_1		COG1320	Na(+)/H(+) antiporter subunit G
IBFOMCPF_03264	CDS	387				hypothetical protein
IBFOMCPF_03265	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
IBFOMCPF_03266	CDS	1566	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
IBFOMCPF_03267	CDS	378	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
IBFOMCPF_03268	CDS	420	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
IBFOMCPF_03269	CDS	2376	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
IBFOMCPF_03270	CDS	408	msrB_2	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
IBFOMCPF_03271	CDS	498				hypothetical protein
IBFOMCPF_03272	CDS	663				hypothetical protein
IBFOMCPF_03273	CDS	345	dksA_2			RNA polymerase-binding transcription factor DksA
IBFOMCPF_03274	CDS	423	uspF		COG0589	Universal stress protein F
IBFOMCPF_03275	CDS	891	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
IBFOMCPF_03276	CDS	2109	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
IBFOMCPF_03277	CDS	528				hypothetical protein
IBFOMCPF_03278	CDS	966				hypothetical protein
IBFOMCPF_03279	CDS	1473	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
IBFOMCPF_03280	CDS	135				hypothetical protein
IBFOMCPF_03281	CDS	2334	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
IBFOMCPF_03282	CDS	891	blaP	3.5.2.6		Beta-lactamase
IBFOMCPF_03283	CDS	414	zntR		COG0789	HTH-type transcriptional regulator ZntR
IBFOMCPF_03284	CDS	504				hypothetical protein
IBFOMCPF_03285	CDS	915	fdhC_1			Fructose dehydrogenase cytochrome subunit
IBFOMCPF_03286	CDS	447				Cytochrome c-556
IBFOMCPF_03287	CDS	639				hypothetical protein
IBFOMCPF_03288	CDS	714				hypothetical protein
IBFOMCPF_03289	CDS	603	sodB	1.15.1.1	COG0605	Superoxide dismutase [Mn]
IBFOMCPF_03290	CDS	411				hypothetical protein
IBFOMCPF_03291	CDS	882	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
IBFOMCPF_03292	CDS	1041	adhT_1	1.1.1.1		Alcohol dehydrogenase
IBFOMCPF_03293	CDS	552				hypothetical protein
IBFOMCPF_03294	CDS	663	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
IBFOMCPF_03295	CDS	774	tam_2	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
IBFOMCPF_03296	CDS	828	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
IBFOMCPF_03297	CDS	396				hypothetical protein
IBFOMCPF_03298	CDS	1563				hypothetical protein
IBFOMCPF_03299	CDS	423	ohrB_1		COG1764	Organic hydroperoxide resistance protein OhrB
IBFOMCPF_03300	CDS	477	ohrR_2			Organic hydroperoxide resistance transcriptional regulator
IBFOMCPF_03301	CDS	687				hypothetical protein
IBFOMCPF_03302	CDS	2319				hypothetical protein
IBFOMCPF_03303	CDS	660				hypothetical protein
IBFOMCPF_03304	CDS	909	gcvA_4			Glycine cleavage system transcriptional activator
IBFOMCPF_03305	CDS	621	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
IBFOMCPF_03306	CDS	1008				hypothetical protein
IBFOMCPF_03307	CDS	738				hypothetical protein
IBFOMCPF_03308	CDS	1002		1.3.1.103		2-haloacrylate reductase
IBFOMCPF_03309	CDS	1800				hypothetical protein
IBFOMCPF_03310	CDS	549				hypothetical protein
IBFOMCPF_03311	CDS	621	betI_2		COG1309	HTH-type transcriptional regulator BetI
IBFOMCPF_03312	CDS	1539	betC	3.1.6.6	COG3119	Choline-sulfatase
IBFOMCPF_03313	CDS	1464	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
IBFOMCPF_03314	CDS	1650	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
IBFOMCPF_03315	CDS	480				hypothetical protein
IBFOMCPF_03316	CDS	393				hypothetical protein
IBFOMCPF_03317	CDS	1353	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
IBFOMCPF_03318	CDS	795	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
IBFOMCPF_03319	CDS	954	cysD_2	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
IBFOMCPF_03320	CDS	1497	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
IBFOMCPF_03321	CDS	144				hypothetical protein
IBFOMCPF_03322	tRNA	77				tRNA-Pro(cgg)
IBFOMCPF_03323	CDS	414				hypothetical protein
IBFOMCPF_03324	CDS	2619				hypothetical protein
IBFOMCPF_03325	CDS	348				hypothetical protein
IBFOMCPF_03326	tRNA	75				tRNA-Gln(ttg)
IBFOMCPF_03327	CDS	909	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
IBFOMCPF_03328	CDS	909				hypothetical protein
IBFOMCPF_03329	CDS	390				hypothetical protein
IBFOMCPF_03330	CDS	249				hypothetical protein
IBFOMCPF_03331	CDS	2697	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
IBFOMCPF_03332	CDS	3462	smc			Chromosome partition protein Smc
IBFOMCPF_03333	CDS	810				hypothetical protein
IBFOMCPF_03334	CDS	507				hypothetical protein
IBFOMCPF_03335	CDS	1101	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
IBFOMCPF_03336	CDS	657				hypothetical protein
IBFOMCPF_03337	CDS	1131				hypothetical protein
IBFOMCPF_03338	CDS	810				hypothetical protein
IBFOMCPF_03339	CDS	696	yieH_2	3.1.3.-	COG0637	6-phosphogluconate phosphatase
IBFOMCPF_03340	CDS	1107			COG0683	Leu/Ile/Val-binding protein 
IBFOMCPF_03341	CDS	546				hypothetical protein
IBFOMCPF_03342	CDS	1401	thrC	4.2.3.1	COG0498	Threonine synthase
