locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOKMPFEI_01756	CDS	2382	prtV	3.4.24.-		Pre-pro-metalloprotease PrtV
BOKMPFEI_01757	CDS	294	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
BOKMPFEI_01758	CDS	639	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
BOKMPFEI_01759	CDS	438	slyA_2			Transcriptional regulator SlyA
BOKMPFEI_01760	CDS	1302	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
BOKMPFEI_01761	CDS	1182	nupC		COG1972	Nucleoside permease NupC
BOKMPFEI_01762	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
BOKMPFEI_01763	CDS	945	deoR_2		COG2390	Deoxyribonucleoside regulator
BOKMPFEI_01764	CDS	876	lacX			Protein LacX, plasmid
BOKMPFEI_01765	CDS	1824	oatA	2.3.1.-		O-acetyltransferase OatA
BOKMPFEI_01766	CDS	1098				hypothetical protein
BOKMPFEI_01767	CDS	708	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
BOKMPFEI_01768	CDS	1008				hypothetical protein
BOKMPFEI_01769	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
BOKMPFEI_01770	CDS	360	merR1			Mercuric resistance operon regulatory protein
BOKMPFEI_01771	CDS	984	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
BOKMPFEI_01772	CDS	1515				hypothetical protein
BOKMPFEI_01773	CDS	1338	gabP_1		COG1113	GABA permease
BOKMPFEI_01774	CDS	921	yhaZ		COG4335	putative protein YhaZ
BOKMPFEI_01775	CDS	1329	gntT_2		COG2610	High-affinity gluconate transporter
BOKMPFEI_01776	CDS	1518	xylB_2	2.7.1.17	COG1070	Xylulose kinase
BOKMPFEI_01777	CDS	858	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
BOKMPFEI_01778	CDS	936	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
BOKMPFEI_01779	CDS	501				hypothetical protein
BOKMPFEI_01780	CDS	1485				hypothetical protein
BOKMPFEI_01781	CDS	411				hypothetical protein
BOKMPFEI_01782	CDS	1677				hypothetical protein
BOKMPFEI_01783	CDS	900	cysL		COG0583	HTH-type transcriptional regulator CysL
BOKMPFEI_01784	CDS	996	lacR		COG1609	HTH-type transcriptional regulator LacR
BOKMPFEI_01785	CDS	1266	cycB		COG2182	Cyclodextrin-binding protein
BOKMPFEI_01786	CDS	1308				hypothetical protein
BOKMPFEI_01787	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
BOKMPFEI_01788	CDS	1209	ganB	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
BOKMPFEI_01789	CDS	2070	ganA	3.2.1.23	COG1874	Beta-galactosidase GanA
BOKMPFEI_01790	CDS	1329	citN_1		COG2851	Citrate transporter
BOKMPFEI_01791	CDS	429				hypothetical protein
BOKMPFEI_01792	CDS	951				hypothetical protein
BOKMPFEI_01793	CDS	930	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
BOKMPFEI_01794	CDS	339				hypothetical protein
BOKMPFEI_01795	CDS	1140	garK	2.7.1.165	COG1929	Glycerate 2-kinase
BOKMPFEI_01796	CDS	1272	gntP		COG2610	High-affinity gluconate transporter
BOKMPFEI_01797	CDS	1113	cdaR_1		COG3835	Carbohydrate diacid regulator
BOKMPFEI_01798	CDS	651	slmA_1			Nucleoid occlusion factor SlmA
BOKMPFEI_01799	CDS	1254	entS_2			Enterobactin exporter EntS
BOKMPFEI_01800	CDS	2328				hypothetical protein
BOKMPFEI_01801	CDS	762	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
BOKMPFEI_01802	CDS	213				hypothetical protein
BOKMPFEI_01803	CDS	1179	rapG_4	3.1.-.-		Response regulator aspartate phosphatase G
BOKMPFEI_01804	CDS	849	licT_3		COG3711	Transcription antiterminator LicT
BOKMPFEI_01805	CDS	1467	bglH_3	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
BOKMPFEI_01806	CDS	1860	bglF_3		COG1263	PTS system beta-glucoside-specific EIIBCA component
BOKMPFEI_01807	CDS	894				hypothetical protein
BOKMPFEI_01808	CDS	552				hypothetical protein
BOKMPFEI_01809	CDS	483				hypothetical protein
BOKMPFEI_01810	CDS	624	nudL	3.6.1.-		putative Nudix hydrolase NudL
BOKMPFEI_01811	CDS	207				hypothetical protein
BOKMPFEI_01812	CDS	681				hypothetical protein
BOKMPFEI_01813	CDS	1347	cycA		COG1113	D-serine/D-alanine/glycine transporter
BOKMPFEI_01814	CDS	1020	degA		COG1609	HTH-type transcriptional regulator DegA
BOKMPFEI_01815	CDS	297				hypothetical protein
BOKMPFEI_01816	CDS	1182	ydiN_1			Inner membrane transport protein YdiN
BOKMPFEI_01817	CDS	903	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BOKMPFEI_01818	CDS	1179	ydiN_2			Inner membrane transport protein YdiN
BOKMPFEI_01819	CDS	666				hypothetical protein
BOKMPFEI_01820	CDS	300				hypothetical protein
BOKMPFEI_01821	CDS	330				hypothetical protein
BOKMPFEI_01822	CDS	924				hypothetical protein
BOKMPFEI_01823	CDS	924	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
BOKMPFEI_01824	CDS	258	zapA		COG3027	Cell division protein ZapA
BOKMPFEI_01825	CDS	534				hypothetical protein
BOKMPFEI_01826	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
BOKMPFEI_01827	CDS	2361	mutS2	3.1.-.-		Endonuclease MutS2
BOKMPFEI_01828	CDS	405				hypothetical protein
BOKMPFEI_01829	CDS	456				hypothetical protein
BOKMPFEI_01830	CDS	1719	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
BOKMPFEI_01831	CDS	585	fadR			Fatty acid metabolism regulator protein
BOKMPFEI_01832	CDS	780	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
BOKMPFEI_01833	CDS	774	fixA			Protein FixA
BOKMPFEI_01834	CDS	978	etfA		COG2025	Electron transfer flavoprotein subunit alpha
BOKMPFEI_01835	CDS	1479	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
BOKMPFEI_01836	CDS	315	trxA		COG0526	Thioredoxin
BOKMPFEI_01837	CDS	1773	uvrC		COG0322	UvrABC system protein C
BOKMPFEI_01838	CDS	1236	lysC	2.7.2.4	COG0527	Aspartokinase 2
BOKMPFEI_01839	CDS	444	yslB			putative protein YslB
BOKMPFEI_01840	CDS	609	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
BOKMPFEI_01841	CDS	1761	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
BOKMPFEI_01842	CDS	765	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BOKMPFEI_01843	CDS	462				hypothetical protein
BOKMPFEI_01844	CDS	720	birA_1	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BOKMPFEI_01845	CDS	1131	mii	5.3.3.6		3-methylitaconate isomerase
BOKMPFEI_01846	CDS	861	yofA		COG0583	HTH-type transcriptional regulator YofA
BOKMPFEI_01847	CDS	1317	citN_2		COG2851	Citrate transporter
BOKMPFEI_01848	CDS	225	gerE		COG2771	Spore germination protein GerE
BOKMPFEI_01849	CDS	441	yusO_1			putative HTH-type transcriptional regulator YusO
BOKMPFEI_01850	CDS	816	racE	5.1.1.3	COG0796	Glutamate racemase 1
BOKMPFEI_01851	CDS	1062	gerM		COG5401	Spore germination protein GerM
BOKMPFEI_01852	CDS	729	rph	2.7.7.56	COG0689	Ribonuclease PH
BOKMPFEI_01853	CDS	594		3.6.1.66		dITP/XTP pyrophosphatase
BOKMPFEI_01854	CDS	525		3.1.4.-		Putative metallophosphoesterase MG207 
BOKMPFEI_01855	tRNA	77				tRNA-Arg(tct)
BOKMPFEI_01856	CDS	687				hypothetical protein
BOKMPFEI_01857	CDS	1785				hypothetical protein
BOKMPFEI_01858	CDS	315				hypothetical protein
BOKMPFEI_01859	CDS	471				hypothetical protein
BOKMPFEI_01860	CDS	336				hypothetical protein
BOKMPFEI_01861	CDS	144				hypothetical protein
BOKMPFEI_01862	CDS	1506	dltA_1	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
BOKMPFEI_01863	CDS	1185				hypothetical protein
BOKMPFEI_01864	CDS	237	dltC		COG0236	D-alanyl carrier protein
BOKMPFEI_01865	CDS	1167	dltD		COG3966	Protein DltD
BOKMPFEI_01866	CDS	420				hypothetical protein
BOKMPFEI_01867	CDS	1044	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
BOKMPFEI_01868	CDS	915	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BOKMPFEI_01869	CDS	1725	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
BOKMPFEI_01870	CDS	519	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
BOKMPFEI_01871	CDS	1029	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BOKMPFEI_01872	CDS	1554	leuA_1	2.3.3.13		2-isopropylmalate synthase
BOKMPFEI_01873	CDS	1098	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BOKMPFEI_01874	CDS	1416	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
BOKMPFEI_01875	CDS	600	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
BOKMPFEI_01876	CDS	1008				hypothetical protein
BOKMPFEI_01877	CDS	1275	tig	5.2.1.8	COG0544	Trigger factor
BOKMPFEI_01878	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
BOKMPFEI_01879	CDS	1662	lon2	3.4.21.53	COG1067	Lon protease 2
BOKMPFEI_01880	CDS	2325	lon1	3.4.21.53	COG0466	Lon protease 1
BOKMPFEI_01881	CDS	588	engB		COG0218	putative GTP-binding protein EngB
BOKMPFEI_01882	CDS	486				hypothetical protein
BOKMPFEI_01883	CDS	1383	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BOKMPFEI_01884	CDS	831	ccsA_1			Cytochrome c biogenesis protein CcsA
BOKMPFEI_01885	CDS	933	hemC	2.5.1.61		Porphobilinogen deaminase
BOKMPFEI_01886	CDS	792				hypothetical protein
BOKMPFEI_01887	CDS	969	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
BOKMPFEI_01888	CDS	1293	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
BOKMPFEI_01889	CDS	1323				hypothetical protein
BOKMPFEI_01890	CDS	1032				hypothetical protein
BOKMPFEI_01891	CDS	189				hypothetical protein
BOKMPFEI_01892	CDS	2643	valS	6.1.1.9	COG0525	Valine--tRNA ligase
BOKMPFEI_01893	CDS	1299	fpgS	6.3.2.17		Folylpolyglutamate synthase
BOKMPFEI_01894	CDS	225				hypothetical protein
BOKMPFEI_01895	CDS	777	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
BOKMPFEI_01896	CDS	1011	spoIIB			Stage II sporulation protein B
BOKMPFEI_01897	CDS	570	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
BOKMPFEI_01898	CDS	690				hypothetical protein
BOKMPFEI_01899	CDS	1020	mreB		COG1077	Cell shape-determining protein MreB
BOKMPFEI_01900	CDS	900	mreC		COG1792	Cell shape-determining protein MreC
BOKMPFEI_01901	CDS	519	mreD		COG2891	Rod shape-determining protein MreD
BOKMPFEI_01902	CDS	684	minC		COG0850	Septum site-determining protein MinC
BOKMPFEI_01903	CDS	804	minD		COG2894	Septum site-determining protein MinD
BOKMPFEI_01904	CDS	792	spoIVFA		COG0739	Stage IV sporulation protein FA
BOKMPFEI_01905	CDS	870	spoIVFB	3.4.24.-	COG1994	Stage IV sporulation protein FB
BOKMPFEI_01906	CDS	309	rplU		COG0261	50S ribosomal protein L21
BOKMPFEI_01907	CDS	339				hypothetical protein
BOKMPFEI_01908	CDS	285	rpmA		COG0211	50S ribosomal protein L27
BOKMPFEI_01909	CDS	594	spo0B	2.7.-.-		Sporulation initiation phosphotransferase B
BOKMPFEI_01910	CDS	1287	obg	3.6.5.-	COG0536	GTPase Obg
BOKMPFEI_01911	CDS	444				hypothetical protein
BOKMPFEI_01912	CDS	879	pheA			Bifunctional chorismate mutase/prephenate dehydratase
BOKMPFEI_01913	CDS	543	nadR		COG1827	Transcription repressor NadR
BOKMPFEI_01914	CDS	1143	nifS	2.8.1.7	COG1104	Putative cysteine desulfurase NifS
BOKMPFEI_01915	CDS	1575	nadB	1.4.3.16	COG0029	L-aspartate oxidase
BOKMPFEI_01916	CDS	864	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
BOKMPFEI_01917	CDS	1110	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BOKMPFEI_01918	CDS	1272				hypothetical protein
BOKMPFEI_01919	CDS	618	coxA			Sporulation cortex protein CoxA
BOKMPFEI_01920	CDS	633				hypothetical protein
BOKMPFEI_01921	CDS	1761	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
BOKMPFEI_01922	CDS	147				hypothetical protein
BOKMPFEI_01923	CDS	237				hypothetical protein
BOKMPFEI_01924	CDS	645				hypothetical protein
BOKMPFEI_01925	CDS	474	bofC			Protein BofC
BOKMPFEI_01926	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BOKMPFEI_01927	CDS	1005	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BOKMPFEI_01928	CDS	201				hypothetical protein
BOKMPFEI_01929	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BOKMPFEI_01930	CDS	1146	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BOKMPFEI_01931	CDS	255	yajC		COG1862	Sec translocon accessory complex subunit YajC
BOKMPFEI_01932	CDS	378				hypothetical protein
BOKMPFEI_01933	CDS	663				hypothetical protein
BOKMPFEI_01934	CDS	1563	spoVB		COG2244	Stage V sporulation protein B
BOKMPFEI_01935	CDS	297	comN			Post-transcriptional regulator ComN
BOKMPFEI_01936	CDS	2229	secDF		COG0341	Protein translocase subunit SecDF
BOKMPFEI_01937	CDS	489	khtT_2		COG0490	K(+)/H(+) antiporter subunit KhtT
BOKMPFEI_01938	CDS	351				hypothetical protein
BOKMPFEI_01939	CDS	2325				hypothetical protein
BOKMPFEI_01940	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
BOKMPFEI_01941	CDS	2211	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
BOKMPFEI_01942	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
BOKMPFEI_01943	CDS	1581				hypothetical protein
BOKMPFEI_01944	CDS	171				hypothetical protein
BOKMPFEI_01945	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BOKMPFEI_01946	CDS	1785	aspS	6.1.1.12		Aspartate--tRNA ligase
BOKMPFEI_01947	CDS	765				hypothetical protein
BOKMPFEI_01948	CDS	1266			COG2256	putative AAA domain-containing protein
BOKMPFEI_01949	CDS	420	cymR			HTH-type transcriptional regulator CymR
BOKMPFEI_01950	CDS	1143	iscS_1	2.8.1.7		Cysteine desulfurase IscS
BOKMPFEI_01951	CDS	1119	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
BOKMPFEI_01952	CDS	654	yrrB			TPR repeat-containing protein YrrB
BOKMPFEI_01953	CDS	2385	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
BOKMPFEI_01954	CDS	519				hypothetical protein
BOKMPFEI_01955	CDS	192				hypothetical protein
BOKMPFEI_01956	CDS	132				hypothetical protein
BOKMPFEI_01957	CDS	651	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
BOKMPFEI_01958	CDS	654	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
BOKMPFEI_01959	CDS	810	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
BOKMPFEI_01960	CDS	729	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
BOKMPFEI_01961	CDS	1065			COG0628	Putative transport protein
BOKMPFEI_01962	CDS	2637	alaS	6.1.1.7		Alanine--tRNA ligase
BOKMPFEI_01963	CDS	267				hypothetical protein
BOKMPFEI_01964	CDS	417	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BOKMPFEI_01965	CDS	282				hypothetical protein
BOKMPFEI_01966	CDS	567	bioY		COG1268	putative biotin transporter BioY
BOKMPFEI_01967	CDS	1464	yhfT	6.2.1.-	COG0318	putative acyl--CoA ligase YhfT
BOKMPFEI_01968	CDS	1089	yhfS	2.3.1.-	COG0183	Putative acetyl-CoA C-acetyltransferase YhfS
BOKMPFEI_01969	CDS	1083	mltG_1	4.2.2.-		Endolytic murein transglycosylase
BOKMPFEI_01970	CDS	666	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
BOKMPFEI_01971	CDS	930	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
BOKMPFEI_01972	CDS	1269				hypothetical protein
BOKMPFEI_01973	CDS	633	udk	2.7.1.48		Uridine kinase
BOKMPFEI_01974	CDS	357	yjdB		COG5492	putative protein YjdB
BOKMPFEI_01975	CDS	474	greA		COG0782	Transcription elongation factor GreA
BOKMPFEI_01976	CDS	1743	pbpI		COG0768	Penicillin-binding protein 4B
BOKMPFEI_01977	CDS	666				hypothetical protein
BOKMPFEI_01978	CDS	234				hypothetical protein
BOKMPFEI_01979	CDS	642	yrrT	2.1.1.-		putative methyltransferase YrrT
BOKMPFEI_01980	CDS	696	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BOKMPFEI_01981	CDS	924	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
BOKMPFEI_01982	CDS	1149	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
BOKMPFEI_01983	CDS	207				hypothetical protein
BOKMPFEI_01984	CDS	135				hypothetical protein
BOKMPFEI_01985	CDS	162				hypothetical protein
BOKMPFEI_01986	CDS	258				hypothetical protein
BOKMPFEI_01987	CDS	603	yrhH	2.1.1.-	COG0500	Putative methyltransferase YrhH
BOKMPFEI_01988	CDS	1215	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
BOKMPFEI_01989	CDS	774	ycgJ_1	2.1.1.-		putative methyltransferase YcgJ
BOKMPFEI_01990	CDS	945	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
BOKMPFEI_01991	CDS	1167	lnrM		COG0842	Linearmycin resistance permease protein LnrM
BOKMPFEI_01992	CDS	1122	lnrN		COG0842	Linearmycin resistance permease protein LnrN
BOKMPFEI_01993	CDS	753	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
BOKMPFEI_01994	CDS	1221				hypothetical protein
BOKMPFEI_01995	CDS	1041	gutB_2	1.1.1.-	COG1063	Sorbitol dehydrogenase
BOKMPFEI_01996	CDS	831	ydbD_2	1.11.1.6	COG3546	putative manganese catalase
BOKMPFEI_01997	CDS	714	yxeN_1			putative amino-acid permease protein YxeN
BOKMPFEI_01998	CDS	699	tcyL		COG0765	L-cystine transport system permease protein TcyL
BOKMPFEI_01999	CDS	861	tcyK		COG0834	L-cystine-binding protein TcyK
BOKMPFEI_02000	CDS	765	yxeO_1	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
BOKMPFEI_02001	CDS	1164	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
BOKMPFEI_02002	CDS	789	ybxI	3.5.2.6	COG2602	putative beta-lactamase YbxI
BOKMPFEI_02003	CDS	615				hypothetical protein
BOKMPFEI_02004	CDS	348	wapI			Immunity protein WapI
BOKMPFEI_02005	CDS	864	aes	3.1.1.-		Acetyl esterase
BOKMPFEI_02006	CDS	351	hxlR_2		COG1733	HTH-type transcriptional activator HxlR
BOKMPFEI_02007	CDS	633	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
BOKMPFEI_02008	CDS	558	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
BOKMPFEI_02009	CDS	726				hypothetical protein
BOKMPFEI_02010	CDS	1089	araR		COG1609	Arabinose metabolism transcriptional repressor
BOKMPFEI_02011	CDS	1626	xylB_3	2.7.1.17		Xylulose kinase
BOKMPFEI_02012	CDS	705	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
BOKMPFEI_02013	CDS	1422	araA	5.3.1.4		L-arabinose isomerase
BOKMPFEI_02014	CDS	1341	xylT			D-xylose transporter
BOKMPFEI_02015	CDS	213				hypothetical protein
BOKMPFEI_02016	CDS	294				hypothetical protein
BOKMPFEI_02017	CDS	669	yxlF_1	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
BOKMPFEI_02018	CDS	546				hypothetical protein
BOKMPFEI_02019	CDS	540				hypothetical protein
BOKMPFEI_02020	CDS	1809				hypothetical protein
BOKMPFEI_02021	CDS	327				hypothetical protein
BOKMPFEI_02022	CDS	630				hypothetical protein
BOKMPFEI_02023	CDS	555				hypothetical protein
BOKMPFEI_02024	CDS	1404	pdaC_2	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaC
BOKMPFEI_02025	CDS	186				hypothetical protein
BOKMPFEI_02026	CDS	426				hypothetical protein
BOKMPFEI_02027	CDS	417				hypothetical protein
BOKMPFEI_02028	CDS	294				hypothetical protein
BOKMPFEI_02029	CDS	837	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
BOKMPFEI_02030	CDS	966	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
BOKMPFEI_02031	CDS	759	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BOKMPFEI_02032	CDS	1368	ttuB_2			Putative tartrate transporter
BOKMPFEI_02033	CDS	147				hypothetical protein
BOKMPFEI_02034	CDS	693	lutR_2		COG2186	HTH-type transcriptional regulator LutR
BOKMPFEI_02035	CDS	726	sigK		COG1191	RNA polymerase sigma-K factor
BOKMPFEI_02036	CDS	1122	rapH_2	3.1.-.-		Response regulator aspartate phosphatase H
BOKMPFEI_02037	CDS	741		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
BOKMPFEI_02038	CDS	729				hypothetical protein
BOKMPFEI_02039	CDS	150				hypothetical protein
BOKMPFEI_02040	CDS	531				hypothetical protein
BOKMPFEI_02041	CDS	1101	yqeH		COG1161	putative protein YqeH
BOKMPFEI_02042	CDS	843	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BOKMPFEI_02043	CDS	291			COG1534	RNA-binding protein
BOKMPFEI_02044	CDS	570	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
BOKMPFEI_02045	CDS	564				hypothetical protein
BOKMPFEI_02046	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
BOKMPFEI_02047	CDS	744	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
BOKMPFEI_02048	CDS	849	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
BOKMPFEI_02049	CDS	630	comEA		COG1555	ComE operon protein 1
BOKMPFEI_02050	CDS	570	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
BOKMPFEI_02051	CDS	2358	comEC		COG0658	ComE operon protein 3
BOKMPFEI_02052	CDS	135				hypothetical protein
BOKMPFEI_02053	CDS	1020	yqeN		COG1466	putative protein YqeN
BOKMPFEI_02054	CDS	267	rpsT		COG0268	30S ribosomal protein S20
BOKMPFEI_02055	CDS	1116	gpr	3.4.24.78		Germination protease
BOKMPFEI_02056	CDS	1209				hypothetical protein
BOKMPFEI_02057	CDS	333				hypothetical protein
BOKMPFEI_02058	CDS	1839	lepA	3.6.5.-	COG0481	Elongation factor 4
BOKMPFEI_02059	CDS	1140	hemW		COG0635	Heme chaperone HemW
BOKMPFEI_02060	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
BOKMPFEI_02061	CDS	558	grpE		COG0576	Protein GrpE
BOKMPFEI_02062	CDS	1839	dnaK		COG0443	Chaperone protein DnaK
BOKMPFEI_02063	CDS	1134	dnaJ			Chaperone protein DnaJ
BOKMPFEI_02064	CDS	936	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
BOKMPFEI_02065	CDS	771	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BOKMPFEI_02066	CDS	1362	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BOKMPFEI_02067	CDS	930				hypothetical protein
BOKMPFEI_02068	CDS	174	rpsU		COG0828	30S ribosomal protein S21
BOKMPFEI_02069	CDS	450	yqeY		COG1610	putative protein YqeY
BOKMPFEI_02070	CDS	1314				hypothetical protein
BOKMPFEI_02071	CDS	993				hypothetical protein
BOKMPFEI_02072	CDS	498				hypothetical protein
BOKMPFEI_02073	CDS	282				hypothetical protein
BOKMPFEI_02074	CDS	1191				hypothetical protein
BOKMPFEI_02075	CDS	960			COG1702	PhoH-like protein
BOKMPFEI_02076	CDS	2151	pgpH	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
BOKMPFEI_02077	CDS	480	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BOKMPFEI_02078	CDS	387	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
BOKMPFEI_02079	CDS	399	cdd	3.5.4.5	COG0295	Cytidine deaminase
BOKMPFEI_02080	CDS	906	era		COG1159	GTPase Era
BOKMPFEI_02081	CDS	144				hypothetical protein
BOKMPFEI_02082	CDS	771	recO		COG1381	DNA repair protein RecO
BOKMPFEI_02083	CDS	888	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BOKMPFEI_02084	CDS	2046	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BOKMPFEI_02085	CDS	642	ccpN		COG0517	Transcriptional repressor CcpN
BOKMPFEI_02086	CDS	822	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
BOKMPFEI_02087	CDS	501				hypothetical protein
BOKMPFEI_02088	CDS	1830	dnaG	2.7.7.-	COG0358	DNA primase
BOKMPFEI_02089	CDS	1122	sigA		COG0568	RNA polymerase sigma factor SigA
BOKMPFEI_02090	CDS	360	cccA		COG2010	Cytochrome c-550
BOKMPFEI_02091	CDS	717	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
BOKMPFEI_02092	CDS	1122			COG0327	GTP cyclohydrolase 1 type 2 
BOKMPFEI_02093	CDS	945	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
BOKMPFEI_02094	CDS	705				hypothetical protein
BOKMPFEI_02095	CDS	1320	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
BOKMPFEI_02096	CDS	894	nfo	3.1.21.2	COG0648	putative endonuclease 4
BOKMPFEI_02097	CDS	261				hypothetical protein
BOKMPFEI_02098	CDS	882				hypothetical protein
